dataset,dataset_slug,query_id,query_text,doc_id,x,y,z,bm25_rank,rerank_rank,rank_gain,bm25_score,reranker_score,relevance,visual_group,preview,abs_rank_gain,label
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",23604601,-0.11293742,0.022927778,0.11771551,11,30,-19,23.821646333056165,-7.2094645500183105,0,Caiu,Post-transcriptional regulation of IME1 determines initiation of meiosis in Saccharomyces cerevisiae.. The IME1 gene of Saccharomyces cerevisiae is required for initiation of meiosis. Transcription of IME1 is detected under conditions which...,19,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",4414481,-0.39877632,-0.10941141,-0.37833968,12,13,-1,23.67101310061647,-6.272114276885986,0,Caiu,Calorie restriction extends Saccharomyces cerevisiae lifespan by increasing respiration. Calorie restriction (CR) extends lifespan in a wide spectrum of organisms and is the only regimen known to lengthen the lifespan of mammals. We establi...,1,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",39758684,0.4426553,0.050716083,-0.21517518,13,3,10,23.610632483242124,-4.790517807006836,0,Top reranker,"Deregulated DNA polymerase beta induces chromosome instability and tumorigenesis.. To reach the biological alterations that characterize cancer, the genome of tumor cells must acquire increased mutability resulting from a malfunction of a n...",10,39758684
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",42421723,-0.49127707,-0.20422234,0.0584562,14,54,-40,23.359700926794684,-8.099915504455566,0,Caiu,Induction of galactokinase in Saccharomyces cerevisiae: kinetics of induction and glucose effects.. The induced synthesis of galactokinase and the repressing effects of glucose on this synthesis have been investigated in whole yeast cells r...,40,42421723
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",21425864,-0.23739374,0.08093204,0.18060906,15,26,-11,23.199420201674997,-7.116304874420166,0,Caiu,A conditionally lethal yeast mutant blocked at the first step in glycosyl phosphatidylinositol anchor synthesis.. Glycosyl phosphatidylinositols (GPIs) anchor many proteins to the surface of eukaryotic cells and may also serve as sorting si...,11,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",7211056,0.48320726,-0.07961321,-0.25547478,16,45,-29,22.875682826040546,-7.6791510581970215,0,Caiu,Tolerance of whole-genome doubling propagates chromosomal instability and accelerates cancer genome evolution.. UNLABELLED The contribution of whole-genome doubling to chromosomal instability (CIN) and tumor evolution is unclear. We use lon...,29,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",10300888,-0.121885076,-0.24080676,0.41394106,17,1,16,22.767679721194984,-4.416749000549316,1,Relevante no qrels,"Domestication and Divergence of Saccharomyces cerevisiae Beer Yeasts. Whereas domestication of livestock, pets, and crops is well documented, it is still unclear to what extent microbes associated with the production of food have also under...",16,10300888
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",8210189,-0.32407123,-0.009517738,-3.1958738e-05,18,19,-1,22.266252964260094,-6.658927917480469,0,Caiu,"RAS genes in Saccharomyces cerevisiae: signal transduction in search of a pathway.. Ras proteins in budding yeasts initially appeared to regulate initiation of the cell cycle in response to nutrient availability. More recent work, while cla...",1,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",9704467,0.045477178,-0.1633505,0.42343882,19,5,14,21.94867288796733,-5.335129737854004,0,Top reranker,"in polyploid species. We developed the Yeast Gene Order Browser (YGOB; http://wolfe.gen.tcd.ie/ygob) to facilitate visual comparisons and computational analysis of synteny relationships in yeasts. The data presented in YGOB, currently cover...",14,9704467
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",25742205,-0.024070628,-0.14396127,-0.2235846,20,32,-12,21.929054338990774,-7.266321182250977,0,Caiu,Biochemical characterization of the Ran-RanBP1-RanGAP system: are RanBP proteins and the acidic tail of RanGAP required for the Ran-RanGAP GTPase reaction?. RanBP type proteins have been reported to increase the catalytic efficiency of the ...,12,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",43752562,-0.25028613,-0.15026249,0.08432623,21,14,7,21.721120357053586,-6.306746482849121,0,Subiu,"Phospholipid synthesis and lipid composition of subcellular membranes in the unicellular eukaryote Saccharomyces cerevisiae.. Subcellular membranes of Saccharomyces cerevisiae, including mitochondria, microsomes, plasma membranes, secretory...",7,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",26083387,0.1411776,0.3289214,0.11743587,22,6,16,21.605134395860045,-5.417373180389404,0,Top reranker,The S. cerevisiae Rrm3p DNA helicase moves with the replication fork and affects replication of all yeast chromosomes.. The Saccharomyces cerevisiae DNA helicase Rrm3p is needed for normal fork progression through >1000 discrete sites scatt...,16,26083387
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",42267740,-0.026516464,0.17315957,-0.03773582,23,42,-19,21.602778119945036,-7.657210826873779,0,Caiu,Methylation of histone H3 lysine-79 by Dot1p plays multiple roles in the response to UV damage in Saccharomyces cerevisiae.. Various proteins have been found to play roles in both the repair of UV damaged DNA and heterochromatin-mediated si...,19,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",4429668,0.09241747,0.18136555,0.06331562,24,20,4,21.460000533202624,-6.7409491539001465,0,Subiu,"Pif1 family helicases suppress genome instability at G-quadruplex motifs. The Saccharomyces cerevisiae Pif1 helicase is the prototypical member of the Pif1 DNA helicase family, which is conserved from bacteria to humans. Here we show that e...",4,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",11527822,-0.12686396,0.03276295,-0.27330592,25,40,-15,21.18828149700463,-7.468118667602539,0,Caiu,The SIR2/3/4 complex and SIR2 alone promote longevity in Saccharomyces cerevisiae by two different mechanisms. Genes Dev 13. The SIR genes are determinants of life span in yeast mother cells. Here we show that life span regulation by the Si...,15,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",13583615,0.38566896,0.03739714,0.043427117,26,50,-24,21.16752018918649,-7.834694862365723,0,Caiu,"Repositioning of aurora B promoted by chiasmata ensures sister chromatid mono-orientation in meiosis I.. During meiosis I, kinetochores of sister chromatids are juxtaposed or fused and mono-orient, while homologous chromosomes that are pair...",24,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",2947540,-0.063050725,0.14771461,-0.04948222,27,18,9,21.093798229473546,-6.521609783172607,0,Subiu,"Lam6 Regulates the Extent of Contacts between Organelles. Communication between organelles is crucial for eukaryotic cells to function as one coherent unit. An important means of communication is through membrane contact sites, where two or...",9,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",4398832,0.4940301,0.065673046,-0.24327423,28,10,18,21.085135181324457,-5.76309871673584,0,Top reranker,Cyclin A Regulates Kinetochore-Microtubules to Promote Faithful Chromosome Segregation. The most conspicuous event in the cell cycle is the alignment of chromosomes in metaphase. Chromosome alignment fosters faithful segregation through the...,18,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",6826100,0.19153948,-0.2154475,-0.107311875,29,46,-17,21.016633963974655,-7.708526134490967,0,Caiu,"The developmental potential of iPSCs is greatly influenced by reprogramming factor selection.. Induced pluripotent stem cells (iPSCs) are commonly generated by transduction of Oct4, Sox2, Klf4, and Myc (OSKM) into cells. Although iPSCs are ...",17,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",1256116,-0.1694479,-0.1897625,0.2663117,30,35,-5,20.94763610974576,-7.346644401550293,0,Caiu,YEASTRACT: providing a programmatic access to curated transcriptional regulatory associations in Saccharomyces cerevisiae through a web services interface. The YEAst Search for Transcriptional Regulators And Consensus Tracking (YEASTRACT) i...,5,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",7643848,-0.042853177,0.10327982,-0.07046103,31,56,-25,20.76030329305176,-8.172992706298828,0,Caiu,Membrane topology of the 60-kDa Oxa1p homologue from Escherichia coli.. We have characterized the membrane topology of a 60-kDa inner membrane protein from Escherichia coli that is homologous to the recently identified Oxa1p protein in Sacc...,25,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",4305576,-0.026968082,0.2999411,0.073931165,32,55,-23,20.747234640282418,-8.139398574829102,0,Caiu,"Chromatin remodelling at promoters suppresses antisense transcription. Chromatin allows the eukaryotic cell to package its DNA efficiently. To understand how chromatin structure is controlled across the Saccharomyces cerevisiae genome, we h...",23,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",7548577,-0.30976558,-0.033005062,0.06650184,33,23,10,20.697042588404624,-6.95762825012207,0,Subiu,"Antagonistic Controls of Autophagy and Glycogen Accumulation by Snf1p, the Yeast Homolog of AMP-Activated Protein Kinase, and the Cyclin-Dependent. In the yeast Saccharomyces cerevisiae, glycogen is accumulated as a carbohydrate reserve whe...",10,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",25787749,0.21966718,0.20890427,0.01500703,34,51,-17,20.662961261123947,-7.8389387130737305,0,Caiu,"G-quadruplexes significantly stimulate Pif1 helicase-catalyzed duplex DNA unwinding.. The evolutionarily conserved G-quadruplexes (G4s) are faithfully inherited and serve a variety of cellular functions such as telomere maintenance, gene re...",17,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",16237005,-0.17218822,-0.09135019,0.20558792,35,58,-23,20.52651174084164,-8.750550270080566,0,Caiu,"Single-RNA counting reveals alternative modes of gene expression in yeast. Proper execution of transcriptional programs is a key requirement of gene expression regulation, demanding accurate control of timing and amplitude. How precisely th...",23,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",26330861,-0.39398304,-0.106479265,-0.36781946,36,43,-7,20.384854679448747,-7.658149719238281,0,Caiu,Requirement of NAD and SIR2 for life-span extension by calorie restriction in Saccharomyces cerevisiae.. Calorie restriction extends life-span in a wide variety of organisms. Although it has been suggested that calorie restriction may work ...,7,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",4423220,0.33441797,-0.23869327,0.039633993,37,2,35,20.301615933069264,-4.76892614364624,0,Top reranker,Sperm chromatin proteomics identifies evolutionarily conserved fertility factors. Male infertility is a long-standing enigma of significant medical concern. The integrity of sperm chromatin is a clinical indicator of male fertility and in v...,35,4423220
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",39863735,-0.19086505,-0.12109317,-0.3526876,38,49,-11,20.23525256019758,-7.783707141876221,0,Caiu,Attachment of the ubiquitin-related protein Urm1p to the antioxidant protein Ahp1p.. Urm1p is a ubiquitin-related protein that serves as a posttranslational modification of other proteins. Urm1p conjugation has been implicated in the buddin...,11,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",9548440,0.5430352,-0.29734173,-0.15116224,39,4,35,20.15075393171908,-4.924309253692627,0,Top reranker,"Human aneuploidy: mechanisms and new insights into an age-old problem. Trisomic and monosomic (aneuploid) embryos account for at least 10% of human pregnancies and, for women nearing the end of their reproductive lifespan, the incidence may...",35,9548440
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",41087952,-0.03210622,0.049931455,0.07276508,40,28,12,20.054563961341994,-7.153295040130615,0,Subiu,"Ria1p (Ynl163c), a protein similar to elongation factors 2, is involved in the biogenesis of the 60S subunit of the ribosome in Saccharomyces cerevisiae. RIA1 (YNL163c) is a quasi-essential gene that encodes a protein with strong similariti...",12,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",1754001,-0.26187366,-0.020709462,-0.31033447,41,9,32,19.902678075042097,-5.649948596954346,0,Top reranker,Yeast sirtuins and the regulation of aging.. The sirtuins are a phylogenetically conserved family of NAD(+) -dependent protein deacetylases that consume one molecule of NAD(+) for every deacetylated lysine side chain. Their requirement for ...,32,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",26596106,-0.14286344,0.17034525,0.08536466,42,57,-15,19.813338982276385,-8.329833984375,0,Caiu,"Genetic and biochemical interactions among Yar1, Ltv1 and Rps3 define novel links between environmental stress and ribosome biogenesis in Saccharomyces cerevisiae.. In the yeast S. cerevisiae, ribosome assembly is linked to environmental co...",15,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",4319844,0.2843165,0.18643409,-0.18829684,43,27,16,19.546732775873952,-7.122669696807861,0,Subiu,Alternative Lengthening of Telomeres Mediated by Mitotic DNA Synthesis Engages Break-Induced Replication Processes.. Alternative lengthening of telomeres (ALT) is a telomerase-independent telomere maintenance mechanism that occurs in a subs...,16,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",8909176,-0.3558723,-0.16637792,0.18010922,44,41,3,19.541977234098038,-7.596188068389893,0,Subiu,"Effects of SNF1 on Maltose Metabolism and Leavening Ability of Baker's Yeast in Lean Dough.. Maltose metabolism of baker's yeast (Saccharomyces cerevisiae) in lean dough is negatively influenced by glucose repression, thereby delaying the d...",3,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",6106004,-0.02689563,-0.16779707,0.10115543,45,15,30,19.517214853324173,-6.334640979766846,0,Subiu,"Separation of mother and daughter cells.. Publisher Summary The budding yeast Saccharomyces cerevisiae ( S. cerevisiae ) divides asymmetrically. In vegetative growth, yeast cells reproduce by budding, and the position where the bud forms ul...",30,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",2721426,-0.0024002586,-0.11826136,0.18075044,46,25,21,19.48746447037068,-7.075410842895508,0,Subiu,"Pseudo-Seq: Genome-Wide Detection of Pseudouridine Modifications in RNA.. RNA molecules contain a variety of chemically diverse, posttranscriptionally modified bases. The most abundant modified base found in cellular RNAs, pseudouridine (Ψ)...",21,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",14145440,0.09582307,0.19643398,0.061957058,47,53,-6,19.376904687319445,-7.884751796722412,0,Caiu,"S-phase-promoting cyclin-dependent kinases prevent re-replication by inhibiting the transition of replication origins to a pre-replicative state. BACKGROUND DNA replication and mitosis are triggered by activation of kinase complexes, each m...",6,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",516867,-0.27501687,-0.0318828,-0.18054473,48,11,37,19.330675055877933,-5.906178951263428,0,Subiu,"Candida albicans, a distinctive fungal model for cellular aging study. The unicellular eukaryotic organisms represent the popular model systems to understand aging in eukaryotes. Candida albicans, a polymorphic fungus, appears to be another...",37,516867
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",2890952,-0.122291915,0.12866284,0.027296994,49,29,20,19.287629910487937,-7.193655490875244,0,Subiu,"Mechanistic characterization of the sulfur-relay system for eukaryotic 2-thiouridine biogenesis at tRNA wobble positions. The wobble modification in tRNAs, 5-methoxycarbonylmethyl-2-thiouridine (mcm(5)s(2)U), is required for the proper deco...",20,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",8570317,0.13018332,-0.66079193,-0.28554547,50,48,2,19.19602864703191,-7.7662272453308105,0,Subiu,"Chronic daily headache in Taipei, Taiwan: prevalence, follow-up and outcome predictors.. We conducted a two-stage population-based headache survey among subjects aged > or = 15 in Taipei, Taiwan. Subjects with chronic daily headache (CDH) i...",2,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",9451052,-0.1250184,0.3000374,-0.0029593445,51,47,4,19.159620100412095,-7.751984119415283,0,Subiu,Stepwise Histone Replacement by SWR1 Requires Dual Activation with Histone H2A.Z and Canonical Nucleosome. Histone variant H2A.Z-containing nucleosomes are incorporated at most eukaryotic promoters. This incorporation is mediated by the con...,4,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",8247597,-0.016117346,0.12079826,-0.2951796,52,7,45,19.124859117776165,-5.496110439300537,0,Top reranker,"Mitochondrial Dysfunction Leads to Nuclear Genome Instability via an Iron-Sulfur Cluster Defect. Mutations and deletions in the mitochondrial genome (mtDNA), as well as instability of the nuclear genome, are involved in multiple human disea...",45,8247597
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",2919030,-0.33042458,0.045187917,-0.30509436,53,39,14,19.070565958682355,-7.407254695892334,0,Subiu,"SOD1 Integrates Signals from Oxygen and Glucose to Repress Respiration. Cu/Zn superoxide dismutase (SOD1) is an abundant enzyme that has been best studied as a regulator of antioxidant defense. Using the yeast Saccharomyces cerevisiae, we r...",14,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",12370190,-0.20959148,-0.12503083,0.10916086,54,52,2,19.04083135597494,-7.839677810668945,0,Subiu,"A load driver device for engineering modularity in biological networks. The behavior of gene modules in complex synthetic circuits is often unpredictable. After joining modules to create a circuit, downstream elements (such as binding sites...",2,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",33934971,0.12026118,-0.7307062,0.1261597,55,59,-4,18.981710765693535,-9.108426094055176,0,Caiu,"Immunology of the tick-host interaction and the control of ticks and tick-borne diseases.. The first experimental vaccination against ticks was carried out 60 years ago. Since then, progress has been slow, although the recent commercial rel...",4,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",35448676,-0.1084724,0.0030616364,0.18150884,56,21,35,18.937008632524613,-6.757680416107178,0,Subiu,"3'-End processing of pre-mRNA in eukaryotes.. 3'-Ends of almost all eukaryotic mRNAs are generated by endonucleolytic cleavage and addition of a poly(A) tail. In mammalian cells, the reaction depends on the sequence AAUAAA upstream of the c...",35,35448676
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",3823862,0.36275968,-0.42427337,0.23401432,57,60,-3,18.88723302570837,-9.282015800476074,0,Caiu,"Integrated maps in quail (Coturnix japonica) confirm the high degree of synteny conservation with chicken (Gallus gallus) despite 35 million years of divergence. BackgroundBy comparing the quail genome with that of chicken, chromosome rearr...",3,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",8148304,0.060288087,0.06609753,0.08438864,58,33,25,18.86333977270991,-7.279719352722168,0,Subiu,"Molecular characterization of the yeast meiotic regulatory gene RIM1.. In the yeast Saccharomyces cerevisiae, genetic studies suggest that the RIM1 gene encodes a positive regulator of meiosis. rim1 mutations cause reduced expression of IME...",25,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",29788648,-0.120708466,0.1885245,0.07936177,59,38,21,18.77631113507001,-7.379201412200928,0,Subiu,"NuA4 lysine acetyltransferase Esa1 is targeted to coding regions and stimulates transcription elongation with Gcn5.. NuA4, the major H4 lysine acetyltransferase (KAT) complex in Saccharomyces cerevisiae, is recruited to promoters and stimul...",21,
SciFact,scifact,575,"In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.",3105781,-0.17859441,0.010659192,-0.1071751,60,34,26,18.773499844202377,-7.2994065284729,0,Subiu,"Mobilization of intracellular copper stores by the ctr2 vacuolar copper transporter.. Copper plays an essential role in processes including signaling to the transcription and protein trafficking machinery, oxidative phosphorylation, iron mo...",26,
