dataset,dataset_slug,query_id,query_text,doc_id,x,y,z,bm25_rank,rerank_rank,rank_gain,bm25_score,reranker_score,relevance,visual_group,preview,abs_rank_gain,label
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,577zv9pb,0.17943574,-0.021933496,0.14290385,33,46,-13,27.309971638887966,-1.1351069211959839,0,Caiu,"GEICAM Guidelines for the Management of Patients with Breast Cancer During Spain's COVID-19 Pandemic.. Breast cancer (BC) is the most common cancer in women in Spain. During the COVID-19 pandemic caused by the SARS-Cov-2 virus, patients wit...",13,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,n1em42tr,-0.230233,0.14079392,-0.067164876,34,14,20,27.309600810195203,3.5617332458496094,0,Subiu,"COVID-19 Orthopaedic Safe Care Toolset: Guidelines for the Diagnosis and Management of Patients with Fracture and COVID-19.. The SARS-CoV-2 (severe acute respiratory syndrome-coronavirus 2) was reported in Wuhan, Hubei Province, People's Re...",20,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,mtizdkm0,-0.23338056,0.13716589,-0.07050022,35,13,22,27.309600810195203,3.6307013034820557,0,Subiu,"COVID-19 Orthopaedic Safe Care Toolset: Guidelines for the Diagnosis and Management of Patients with Fracture and COVID-19. The SARS-CoV-2 (severe acute respiratory syndrome-coronavirus 2) was reported in Wuhan, Hubei Province, People's Rep...",22,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,vhtn3ar3,0.5842925,0.17975244,0.42469975,36,58,-22,27.30554767622085,-6.102562427520752,0,Caiu,"[Guidelines for gastroenteropancreatic neuroendocrine tumors--what is new? What should be incorporated in daily therapeutic decisions?].. Neuroendocrine neoplasias are seldom, but increasing. This holds true for the incidence but even more ...",22,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,8patrxld,-0.33056864,-0.2284292,0.15135571,37,19,18,27.251983801408013,2.0933876037597656,1,Relevante no qrels,"Coronavirus Disease 2019 (COVID-19) and Pregnancy: Responding to a Rapidly Evolving Situation. As the world confronts coronavirus disease 2019 (COVID-19), an illness caused by yet another emerging pathogen (severe acute respiratory syndrome...",18,8patrxld
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,fbd7432k,0.42335248,0.064819776,0.27814606,38,48,-10,27.198149012608454,-1.301969051361084,0,Caiu,Evidence-based guidelines for managing patients with primary ER+ HER2− breast cancer deferred from surgery due to the COVID-19 pandemic. Many patients with ER+ HER2− primary breast cancer are being deferred from surgery to neoadjuvant endoc...,10,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,qskqikk9,0.09934442,-0.12357422,-0.15865393,39,21,18,27.175454539095664,1.9697588682174683,1,Relevante no qrels,"Rapid De-Escalation and Triaging Patients in Community-Based Palliative Care. Abstract Context The COVID-19 pandemic created a rapid and unprecedented shift in our medical system. Medical providers, teams, and organizations have needed to s...",18,qskqikk9
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,lpy7mh95,-0.1938567,0.09151206,-0.019768257,40,30,10,27.002656067334645,0.8838754892349243,0,Subiu,Acute Stroke Care in the Coronavirus Disease 2019 Pandemic. Coronavirus disease 2019 (COVID-19) is a pandemic respiratory disease with serious public health risk and has taken the world off-guard with its rapid spread. As the COVID-19 pande...,10,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,sroy543x,-0.1997486,0.09849795,-0.018496547,41,33,8,26.952676887477935,0.6105970144271851,0,Subiu,"Acute Stroke Care in the Coronavirus Disease 2019 Pandemic. Abstract Coronavirus disease 2019 (COVID-19) is a pandemic respiratory disease with serious public health risk, and has taken the world off guard with its rapid spread. As the COVI...",8,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,89i86gmu,-0.32961056,-0.3594253,0.047290534,42,40,2,26.83456368977966,-0.36059948801994324,0,Subiu,Care of newborns born to mothers with COVID-19 infection; a review of existing evidence. Background: The novel Coronavirus disease 2019 (COVID-19) pandemic is already wreaking havoc on families and communities' welfare. It is critical to di...,2,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,5i6ktjcr,-0.32158118,-0.36533463,0.046382584,43,41,2,26.83456368977966,-0.3759554922580719,0,Subiu,Care of newborns born to mothers with COVID-19 infection; a review of existing evidence.. Background: The novel Coronavirus disease 2019 (COVID-19) pandemic is already wreaking havoc on families and communities' welfare. It is critical to d...,2,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,bpnxkc7a,-0.08581607,-0.035636928,0.1260731,44,47,-3,26.666942263993572,-1.2480820417404175,0,Caiu,Ethical aspects of the COVID-19 crisis: How to deal with an overwhelming shortage of acute beds. The current outbreak of SARS-CoV-2 has and continues to put huge pressure on intensive care units (ICUs) worldwide. Many patients with COVID-19...,3,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,5gd0q8yq,-0.2227293,0.13592643,0.08565673,45,8,37,26.62604631231636,4.162657260894775,0,Top reranker,COVID-19 pandemic and the impact on the cardiovascular disease patient care. The COVID-19 pandemic has emerged as a serious global threat causing a large number of fatalities and putting enormous strain on the health care resources across t...,37,5gd0q8yq
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,nj0ue2c2,-0.22903605,0.13297349,0.08789366,46,9,37,26.62604631231636,4.026296138763428,0,Top reranker,COVID-19 pandemic and the impact on the cardiovascular disease patient care.. The COVID-19 pandemic has emerged as a serious global threat causing a large number of fatalities and putting enormous strain on the health care resources across ...,37,nj0ue2c2
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,m8m4il3j,-0.2191179,0.08593619,0.0453905,47,15,32,26.584392215870288,3.2546093463897705,1,Relevante no qrels,"COVID-19 Diagnostic and Management Protocol for Pediatric Patients. This review aims to verify the main epidemiologic, clinical, laboratory-related, and therapeutic aspects of coronavirus disease 2019 (COVID-19) in critically ill pediatric ...",32,m8m4il3j
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,7cme2zag,-0.02057162,-0.15284202,0.08674314,48,16,32,26.565678584340613,2.9100654125213623,0,Subiu,Anesthesia management of ophthalmic surgery for patient with suspected/confirmed COVID-19 -Saudi Anesthesia Society guidelines-. The outbreak of the novel coronavirus (COVID-19) has been declared a global pandemic. With a mortality rate rea...,32,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,ygp8tims,0.0007145015,0.022776153,0.16324262,49,53,-4,26.49396512223677,-2.7932004928588867,0,Caiu,Practical considerations in the anaesthetic management of patients during a COVID-19 epidemic.. We read with interest the excellent Association guidelines [1] for the anaesthetic management of patients during a COVID-19 outbreak. We concur ...,4,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,30ogesr8,-0.24067871,-0.4661129,-0.030488499,50,44,6,26.463162479596477,-0.9309406280517578,0,Subiu,International comparison of guidelines for managing neonates at the early phase of the SARS-CoV-2 pandemic.. BACKGROUND The COVID-19 pandemic threatens global newborn health. We describe the current state of national and local protocols for...,6,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,6awxac95,-0.23582149,-0.44926676,-0.022273187,51,52,-1,26.463162479596477,-1.9531315565109253,0,Caiu,International comparison of guidelines for managing neonates at the early phase of the SARS-CoV-2 pandemic. BACKGROUND: The COVID-19 pandemic threatens global newborn health. We describe the current state of national and local protocols for...,1,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,7b72491d,0.1147395,-0.1329832,0.21729669,52,35,17,26.459066942269445,0.37111884355545044,0,Subiu,Will the guidelines and recommendations for surgery during COVID-19 pandemic still be valid if it becomes endemic?. The current COVID-19 pandemic has impacted all the healthcare sectors all over the world. The WHO and various other health o...,17,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,ndngpmpw,0.11473949,-0.13298313,0.21729669,53,29,24,26.459066942269445,0.9790863990783691,0,Subiu,Will the Guidelines and Recommendations for Surgery During COVID-19 Pandemic still be valid if it Becomes Endemic?. The current COVID-19 pandemic has impacted all the healthcare sectors all over the world. The WHO and various other health o...,24,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,ve1vlm1c,0.0412379,0.04899779,0.067904554,54,6,48,26.363708930027524,4.262710094451904,0,Top reranker,"Principles for Managing Patients with Spinal Ailments in the Coronavirus Disease 2019 Era: What Do We Know So Far? An Evidence-Based, Narrative Review.. The coronavirus disease 2019 (COVID-19) pandemic has significantly affected all special...",48,ve1vlm1c
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,notvvhe4,0.040680703,0.049604796,0.06568806,55,7,48,26.363708930027524,4.24273157119751,0,Top reranker,"Principles for Managing Patients with Spinal Ailments in the Coronavirus Disease 2019 Era: What Do We Know So Far? An Evidence-Based, Narrative Review. The coronavirus disease 2019 (COVID-19) pandemic has significantly affected all specialt...",48,notvvhe4
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,sb65piot,-0.32057005,0.26078987,0.044275045,56,26,30,26.348019253450698,1.1127872467041016,0,Subiu,Respiratory failure in patients infected with SARS-CoV-2. The management of patients with COVID-19-induced acute respiratory distress syndrome focuses on identifying the causes for respiratory failure and on following best practices for sup...,30,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,c123v7ip,-0.3194808,0.26345843,0.04763461,57,22,35,26.348019253450698,1.84857177734375,0,Subiu,Respiratory failure in patients infected with SARS-CoV-2.. The management of patients with COVID-19-induced acute respiratory distress syndrome focuses on identifying the causes for respiratory failure and on following best practices for su...,35,c123v7ip
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,5zb96j4a,-0.35007086,0.35460365,0.06755264,58,49,9,26.343152892827803,-1.3354061841964722,0,Subiu,"SARS-CoV-2 disease severity and diabetes: why the connection and what is to be done?. Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), a novel virus responsible for the current coronavirus disease 2019 (COVID-19) pandemic, has ...",9,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,iadwmqy7,-0.31794995,0.047174595,-0.09520061,59,32,27,26.339571752118502,0.7477680444717407,0,Subiu,Epidemiological study of novel coronavirus (COVID-19). We report a statistical analysis of some highly infected countries by the novel coronavirus (COVID-19). The cumulative infected data were fitted with various growth models (e.g. Logisti...,27,
TREC-COVID,trec_covid,11,what are the guidelines for triaging patients infected with coronavirus?,fnu5p6nh,-0.12694402,0.13575734,-0.0053284396,60,34,26,26.305034921679393,0.3818688690662384,0,Subiu,"Community Treatment Centers for Isolation of Asymptomatic and Mildly Symptomatic Patients with Coronavirus Disease, South Korea.. As a part of measures to decrease spikes in coronavirus disease (COVID-19) cases and deaths outside of hospita...",26,
