dataset,dataset_slug,query_id,query_text,doc_id,x,y,z,bm25_rank,rerank_rank,rank_gain,bm25_score,reranker_score,relevance,visual_group,preview,abs_rank_gain,label,direction
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,2565138,-0.16302356,0.104982495,0.051300805,38,31,7,10.370859590878876,-7.504634380340576,0,Subiu,"Hyaluronan impairs vascular function and drug delivery in a mouse model of pancreatic cancer. OBJECTIVE Pancreatic ductal adenocarcinoma (PDA) is characterised by stromal desmoplasia and vascular dysfunction, which critically impair drug de...",7,,Subiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,11903247,0.08529624,0.22341423,-0.22620226,29,24,5,11.162065661731589,-7.114871501922607,0,Subiu,"Regulation of autophagy by cytoplasmic p53. Multiple cellular stressors, including activation of the tumour suppressor p53, can stimulate autophagy. Here we show that deletion, depletion or inhibition of p53 can induce autophagy in human, m...",5,,Subiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,20672596,0.47188762,-0.061096314,0.04123376,9,4,5,15.06308829791204,-1.965321660041809,0,Top reranker,"Metabolism of glucose, glutamine, long-chain fatty acids and ketone bodies by murine macrophages.. Maximum activities of some key enzymes of metabolism were studied in elicited (inflammatory) macrophages of the mouse and lymph-node lymphocy...",5,20672596,Subiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,10169908,0.029643694,0.1373898,0.40163565,18,15,3,12.508237587094891,-4.9620041847229,0,Subiu,SLC1A5 mediates glutamine transport required for lung cancer cell growth and survival.. PURPOSE We have previously identified solute-linked carrier family A1 member 5 (SLC1A5) as an overexpressed protein in a shotgun proteomic analysis of s...,3,,Subiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,14782049,0.29936895,-0.27505884,-0.31255573,17,16,1,12.949119203433037,-5.109216213226318,0,Subiu,In vivo effect of chronic hypoxia on the neurochemical profile of the developing rat hippocampus.. The cognitive deficits observed in children with cyanotic congenital heart disease suggest involvement of the developing hippocampus. Chronic...,1,,Subiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,19571273,-0.008409998,-0.5737424,-0.025513377,52,52,0,9.46718954643542,-9.09084701538086,0,Sem mudança,"Infralimbic BDNF/TrkB enhancement of GluN2B currents facilitates extinction of a cocaine-conditioned place preference.. Brain-derived neurotrophic factor (BDNF) regulates synaptic activity and behavioral flexibility, and reduction of BDNF s...",0,,Igual
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,4423401,0.2684225,0.008532769,0.042124335,5,5,0,17.15856654951479,-3.8644697666168213,0,Top 5 BM25 e BGE,Succinate is an inflammatory signal that induces IL-1β through HIF-1α. Macrophages activated by the Gram-negative bacterial product lipopolysaccharide switch their core metabolism from oxidative phosphorylation to glycolysis. Here we show t...,0,4423401,Igual
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,4391121,0.112808004,-0.15884207,-0.1494083,56,56,0,9.350784544867023,-9.93376636505127,0,Sem mudança,"Defective tryptophan catabolism underlies inflammation in mouse chronic granulomatous disease. Half a century ago, chronic granulomatous disease (CGD) was first described as a disease fatally affecting the ability of children to survive inf...",0,,Igual
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,3831884,0.2147879,0.11166286,0.42301652,1,2,-1,21.366160169231282,-0.8622329235076904,0,Top 5 BM25 e BGE,Glutamine supports pancreatic cancer growth through a Kras-regulated metabolic pathway. Cancer cells have metabolic dependencies that distinguish them from their normal counterparts. Among these dependencies is an increased use of the amino...,1,3831884,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,32712381,0.32671532,-0.2055021,-0.09454866,48,49,-1,9.694307128608177,-8.445746421813965,0,Caiu,"Effects of MAL61 and MAL62 overexpression on maltose fermentation of baker's yeast in lean dough.. The predominant fermentable sugar in lean dough is maltose. To improve the leavening ability of baker's yeast in lean dough, maltose metaboli...",1,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,3085264,0.1880342,-0.47935045,0.31131807,11,13,-2,14.458534956164193,-4.821465015411377,0,Caiu,"Pituitary Adenylate Cyclase-Activating Polypeptide (PACAP), a Neuron-Derived Peptide Regulating Glial Glutamate Transport and Metabolism. In the brain, glutamatergic neurotransmission is terminated predominantly by the rapid uptake of synap...",2,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,5256564,0.07128024,0.090527944,0.43012613,6,8,-2,17.10845049566924,-4.12255334854126,0,Top reranker,Pharmacological Blockade of ASCT2-dependent Glutamine Transport Leads To Anti-tumor Efficacy in Preclinical Models. The unique metabolic demands of cancer cells underscore potentially fruitful opportunities for drug discovery in the era of ...,2,5256564,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,14663842,0.2491246,0.22293736,0.06907686,21,23,-2,12.324878454453536,-6.706417560577393,0,Caiu,"IDH1 mutations alter citric acid cycle metabolism and increase dependence on oxidative mitochondrial metabolism.. Oncogenic mutations in isocitrate dehydrogenase 1 and 2 (IDH1/2) occur in several types of cancer, but the metabolic consequen...",2,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,28334217,-0.105721034,0.2024629,0.30868456,10,14,-4,14.680659731826418,-4.873685359954834,0,Caiu,"Targeted inhibition of tumor-specific glutaminase diminishes cell-autonomous tumorigenesis.. Glutaminase (GLS), which converts glutamine to glutamate, plays a key role in cancer cell metabolism, growth, and proliferation. GLS is being explo...",4,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,4430962,-0.35997355,0.16878968,-0.13768612,37,41,-4,10.499792003321545,-8.031668663024902,0,Caiu,Identification of human brain tumour initiating cells. The cancer stem cell (CSC) hypothesis suggests that neoplastic clones are maintained exclusively by a rare fraction of cells with stem cell properties. Although the existence of CSCs in...,4,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,13277623,-0.27720156,0.1628135,-0.1793126,35,40,-5,10.678972825258654,-7.865911483764648,0,Caiu,"FBW7 ubiquitin ligase: a tumour suppressor at the crossroads of cell division, growth and differentiation. FBW7 (F-box and WD repeat domain-containing 7) is the substrate recognition component of an evolutionary conserved SCF (complex of SK...",5,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,4138659,-0.022180647,0.10813926,0.29379085,2,7,-5,19.53945628495968,-3.98354434967041,0,Top reranker,"Macropinocytosis of protein is an amino acid supply route in Ras-transformed cells. Macropinocytosis is a highly conserved endocytic process by which extracellular fluid and its contents are internalized into cells through large, heterogene...",5,4138659,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,3468459,0.33930558,-0.049108785,0.2148285,7,12,-5,15.198104894667715,-4.773862361907959,0,Caiu,"Metabolism strikes back: metabolic flux regulates cell signaling.. Mammalian cells depend on growth factor signaling to take up nutrients; however, coordination of glucose and glutamine uptake has been a mystery. In this issue of Genes & De...",5,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,1344498,0.22679627,-0.09758211,0.3813995,3,9,-6,18.432892764066253,-4.125055313110352,0,Top reranker,"Glutaminolysis activates Rag-mTORC1 signaling.. Amino acids control cell growth via activation of the highly conserved kinase TORC1. Glutamine is a particularly important amino acid in cell growth control and metabolism. However, the role o...",6,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,7852582,-0.42073044,0.030986354,-0.11657702,43,50,-7,9.93939143409058,-8.474128723144531,0,Caiu,Lung cancer treatment waiting times and tumour growth.. We report a single-centre prospective audit of 29 lung cancer patients who were awaiting radical (potentially curative) radiotherapy. This was the total number assessed as suitable for...,7,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,22914228,0.07949762,0.11342239,0.39424014,4,11,-7,17.47345523715328,-4.659242153167725,0,Caiu,"Proteomic analysis reveals Warburg effect and anomalous metabolism of glutamine in pancreatic cancer cells.. In this present work, we characterized the proteomes of pancreatic ductal adenocarcinoma (PDAC) cell line PANC-1 and normal pancrea...",7,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,1196631,-0.58054775,-0.011544338,0.20145601,26,34,-8,11.45619539105645,-7.678050518035889,0,Caiu,ImmTAC-redirected tumour cell killing induces and potentiates antigen cross-presentation by dendritic cells. Antigen cross-presentation by dendritic cells (DCs) is thought to play a critical role in driving a polyclonal and durable T cell r...,8,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,8724666,0.30608335,0.2378295,-0.13646628,20,28,-8,12.433653987048626,-7.347170352935791,0,Caiu,Cell-State-Specific Metabolic Dependency in Hematopoiesis and Leukemogenesis. The balance between oxidative and nonoxidative glucose metabolism is essential for a number of pathophysiological processes. By deleting enzymes that affect aerob...,8,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,4389394,-0.16681378,0.1484651,-0.19430773,34,43,-9,10.681901836694859,-8.080089569091797,0,Caiu,Deubiquitination of p53 by HAUSP is an important pathway for p53 stabilization. The p53 tumour suppressor is a short-lived protein that is maintained at low levels in normal cells by Mdm2-mediated ubiquitination and subsequent proteolysis. ...,9,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,18568804,-0.34668618,-0.31660473,-0.14969403,49,59,-10,9.552321944338086,-10.192974090576172,0,Caiu,Achieving increased resolution and more pixels with Superresolution Optical Fluctuation Imaging (SOFI). Superresolution Optical Fluctuation Imaging (SOFI) as initially demonstrated allows for a resolution enhancement in imaging by a factor ...,10,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,26688294,-0.092297524,-0.46882525,-0.0278894,25,36,-11,11.593621139670264,-7.700775146484375,0,Caiu,Schizophrenia susceptibility pathway neuregulin 1–ErbB4 suppresses Src upregulation of NMDA receptors. Hypofunction of the N-methyl D-aspartate subtype of glutamate receptor (NMDAR) is hypothesized to be a mechanism underlying cognitive dys...,11,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,4462777,-0.4789462,0.09311556,0.17577976,36,47,-11,10.536115101837,-8.345125198364258,0,Caiu,Predicting immunogenic tumour mutations by combining mass spectrometry and exome sequencing. Human tumours typically harbour a remarkable number of somatic mutations. If presented on major histocompatibility complex class I molecules (MHCI)...,11,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,43629704,0.086226285,-0.13393036,-0.36886984,32,44,-12,10.767590926463228,-8.199789047241211,0,Caiu,Prevention of coronary heart disease with pravastatin in men with hypercholesterolemia. West of Scotland Coronary Prevention Study Group.. BACKGROUND Lowering the blood cholesterol level may reduce the risk of coronary heart disease. This d...,12,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,2496002,-0.2509026,-0.51312107,-0.22096883,42,55,-13,9.975052469122076,-9.787673950195312,0,Caiu,Familial amyloidotic polyneuropathy: current and emerging treatment options for transthyretin-mediated amyloidosis. Transthyretin familial amyloid polyneuropathy (TTR-FAP) is a fatal clinical disorder characterized by extracellular depositi...,13,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,15655418,-0.1289541,-0.35877132,0.09925882,40,53,-13,10.209156847604707,-9.152673721313477,0,Caiu,"Drosophila CPEB Orb2A Mediates Memory Independent of Its RNA-Binding Domain. Long-term memory and synaptic plasticity are thought to require the synthesis of new proteins at activated synapses. The CPEB family of RNA binding proteins, inclu...",13,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,1554348,0.09869684,0.19435056,0.068394385,19,35,-16,12.446805554886769,-7.691488265991211,0,Caiu,"Effect of hyperosmolality on alkaline phosphatase and stress-response protein 27 of MCF-7 breast cancer cells. MCF-7, a continuous cell line derived from a human breast carcinoma, exhibits very low alkaline phosphatase (ALP) activity. The e...",16,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,9483851,-0.07536567,0.26691002,-0.28495732,8,25,-17,15.077662437867424,-7.155564308166504,0,Caiu,"Unravelling mechanisms of p53-mediated tumour suppression. p53 is a crucial tumour suppressor that responds to diverse stress signals by orchestrating specific cellular responses, including transient cell cycle arrest, cellular senescence a...",17,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,22029384,-0.010402934,-0.5846159,0.22786012,27,48,-21,11.275874394256723,-8.415162086486816,0,Caiu,"RNA editing in brain controls a determinant of ion flow in glutamate-gated channels.. L-glutamate, the principal excitatory transmitter in the brain, gates ion channels mediating fast neurotransmission. Subunit components of two related cla...",21,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,19800147,-0.41004604,0.09646997,-0.025662825,24,46,-22,11.63693908111195,-8.239846229553223,0,Caiu,MVP-mediated exosomal sorting of miR-193a promotes colon cancer progression. Exosomes are emerging mediators of intercellular communication; whether the release of exosomes has an effect on the exosome donor cells in addition to the recipie...,22,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,1941721,0.19430624,0.0009666612,-0.32353306,22,45,-23,12.01810826850808,-8.206372261047363,0,Caiu,Oxygen Metabolism Causes Chromosome Breaks and Is Associated with the Neuronal Apoptosis Observed in DNA Double-Strand Break Repair Mutants. Cells deficient in a major DNA double-strand break repair pathway (nonhomologous DNA end joining [N...,23,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,4455466,-0.18571769,0.057794854,-0.15037686,31,54,-23,10.79739178151949,-9.561723709106445,0,Caiu,ZMYND11 links histone H3.3K36me3 to transcription elongation and tumour suppression. Recognition of modified histones by ‘reader’ proteins plays a critical role in the regulation of chromatin. H3K36 trimethylation (H3K36me3) is deposited on...,23,,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,37207226,0.41405874,-0.03480981,-0.23935534,23,51,-28,11.974671649199617,-8.927490234375,0,Caiu,"Lipid metabolism and toxicity in the heart.. The heart has both the greatest caloric needs and the most robust oxidation of fatty acids (FAs). Under pathological conditions such as obesity and type 2 diabetes, cardiac uptake and oxidation a...",28,37207226,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,25628793,0.059469037,0.031182121,-0.1532886,28,57,-29,11.228471183971507,-9.936666488647461,0,Caiu,Increased expression of CYP1A1 and CYP1B1 in ovarian/peritoneal endometriotic lesions.. Endometriosis is an estrogen-dependent disease affecting up to 10% of all premenopausal women. There is evidence that different endometriosis sites show...,29,25628793,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,6625693,-0.24081695,-0.5539109,0.013192102,16,60,-44,13.211636908027305,-10.196800231933594,0,Caiu,Suppression of inflammatory and neuropathic pain by uncoupling CRMP-2 from the presynaptic Ca2+ channel complex. The use of N-type voltage-gated calcium channel (CaV2.2) blockers to treat pain is limited by many physiological side effects. ...,44,6625693,Caiu
SciFact,scifact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,11844826,-0.18401253,-0.05061096,-0.1382182,12,58,-46,13.633736108976356,-10.165850639343262,0,Caiu,"COMMD proteins, a novel family of structural and functional homologs of MURR1.. MURR1 is a multifunctional protein that inhibits nuclear factor kappaB (NF-kappaB), a transcription factor with pleiotropic functions affecting innate and adapt...",46,11844826,Caiu
