dataset,dataset_slug,query_id,query_text,doc_id,x,y,z,bm25_rank,rerank_rank,rank_gain,bm25_score,reranker_score,relevance,visual_group,preview,abs_rank_gain,label
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-2670,-0.32158852,-0.012590854,0.122120984,11,56,-45,17.101425731350673,-10.159887313842773,0,Caiu,"Blueberries and neuronal aging.. As the population of people in the United States over the age of 65 years continues to increase, so too will the incidence of age-related pathologies, including decreases in cognitive and motor function. In ...",45,MED-2670
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3711,-0.17995763,0.15393926,-0.35332114,12,31,-19,16.476467444730304,-9.497395515441895,0,Caiu,"Regulatory T-cell abnormalities and the global epidemic of immuno-inflammatory disease.. The incidence of autoimmune, allergic and inflammatory disease is increasing due to as yet unidentified environmental factors related to western living...",19,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-5228,-0.50210845,0.16177404,0.0745806,13,49,-36,16.1585159502179,-10.061952590942383,0,Caiu,"Phytochemicals and their impact on adipose tissue inflammation and diabetes.. Type 2 diabetes mellitus is an inflammatory disease and the mechanisms that underlie this disease, although still incompletely understood, take place in the adipo...",36,MED-5228
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3381,-0.0038048036,-0.08585693,-0.021165121,14,48,-34,16.0483835832562,-10.029406547546387,0,Caiu,Synthetic Food Colors and Neurobehavioral Hazards: The View from Environmental Health Research. Background: The proposition that synthetic food colors can induce adverse behavioral effects in children was first enunciated in 1975 by Feingol...,34,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4664,0.5309509,0.1679516,0.3694886,15,3,12,15.674652960534146,-3.8041696548461914,2,Relevante no qrels,Iodine toxicity from soy milk and seaweed ingestion is associated with serious thyroid dysfunction.. We report a series of cases of thyroid dysfunction in adults associated with ingestion of a brand of soy milk manufactured with kombu (seaw...,12,MED-4664
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3163,-0.37325647,-0.16741167,0.13317133,16,17,-1,15.61392405771489,-7.326095104217529,0,Caiu,"Antioxidants prevent health-promoting effects of physical exercise in humans. Exercise promotes longevity and ameliorates type 2 diabetes mellitus and insulin resistance. However, exercise also increases mitochondrial formation of presumabl...",1,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3444,0.5874954,0.04704403,0.016506426,17,10,7,15.263064120663516,-4.850095272064209,1,Relevante no qrels,"Iodine and thyroid cancer risk among women in a multiethnic population: the Bay Area Thyroid Cancer Study.. Research on the relationship between iodine exposure and thyroid cancer risk is limited, and the findings are inconclusive. In most ...",7,MED-3444
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-1290,-0.052835092,0.021314928,-0.058344368,18,58,-40,15.235477626790258,-10.173330307006836,0,Caiu,"Possible therapy for ALS based on the cyanobacteria/BMAA hypothesis.. Although the cyanobacteria/BMAA hypothesis of the cause of ALS and other age-related neurodegenerative diseases remains to be proven, it is not too early to ask whether t...",40,MED-1290
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4812,0.18732226,0.15693241,-0.42909056,19,41,-22,15.09633603628241,-9.791643142700195,0,Caiu,"Much meat, much malady: changing perceptions of the epidemiology of hepatitis E.. Hepatitis E, which is caused by hepatitis E virus (HEV), may now be considered a zoonosis as well as an anthroponosis. Pigs, boars and deer have been identifi...",22,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3445,0.44273168,0.0640029,0.17736913,20,12,8,14.946733658552336,-5.175811290740967,1,Relevante no qrels,An epidemiologic study of thyroid cancer in Hawaii.. A population-based case-control interview study was designed to test the hypothesis that dietary iodine or the consumption of goitrogenic vegetables increases the risk of thyroid cancer. ...,8,MED-3445
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4152,-0.16186985,-0.37058792,0.14539796,21,25,-4,14.292359169340942,-9.142236709594727,0,Caiu,Do all sedentary activities lead to weight gain: sleep does not.. PURPOSE OF REVIEW: To discuss the benefits of having a good night's sleep for body weight stability. RECENT FINDINGS: Experimental studies have shown that short-term partial ...,4,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4665,0.57859546,-0.18736,0.13079785,22,5,17,13.660981039993182,-4.244786739349365,0,Top reranker,Some subgroups of reproductive age women in the United States may be at risk for iodine deficiency.. Consuming an adequate amount of iodine during pregnancy is critical for fetal neurologic development. Even a mild deficiency can impair cog...,17,MED-4665
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4662,0.51607335,0.00063952256,0.26161987,23,6,17,13.375812229273784,-4.38768196105957,2,Relevante no qrels,"Iodine-induced neonatal hypothyroidism secondary to maternal seaweed consumption: a common practice in some Asian cultures to promote breast milk s.... Mild iodine deficiency is a recognised problem in Australia and New Zealand. However, io...",17,MED-4662
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-1177,0.31386986,0.04978728,-0.2902956,24,13,11,13.227152193673447,-6.628543376922607,0,Subiu,Residential exposure to pesticides and childhood leukaemia: a systematic review and meta-analysis.. OBJECTIVE: To conduct a systematic review of published studies on the association between residential/household/domestic exposure to pestici...,11,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-5115,-0.053826585,0.27014256,0.19587302,25,15,10,13.212725411572123,-7.017091751098633,0,Subiu,"Genistein genotoxicity: critical considerations of in vitro exposure dose.. The potential health benefits of soy-derived phytoestrogens include their reported utility as anticarcinogens, cardioprotectants and as hormone replacement alternat...",10,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-5353,0.23848741,0.13615811,-0.45035413,26,50,-24,13.201314694987936,-10.084745407104492,0,Caiu,Cancer risks in second-generation immigrants to Sweden.. We used the nationwide Swedish Family-Cancer Database to analyze cancer risks in Sweden-born descendants of immigrants from European and North American countries. Our study included c...,24,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-828,0.033496812,-0.02859827,0.052073333,27,38,-11,13.019171374924255,-9.690773010253906,0,Caiu,Maca (L. meyenii) for improving sexual function: a systematic review. Background Maca (Lepidium meyenii) is an Andean plant of the brassica (mustard) family. Preparations from maca root have been reported to improve sexual function. The aim...,11,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3980,0.09379241,-0.34180868,-0.4819532,28,54,-26,12.996063687887052,-10.15283203125,0,Caiu,"To Have or Not To Have a Pet for Better Health?. Background Pet ownership is thought to have health benefits, but not all scientific explorations have been founded on proper applications of representative samples or statistically correct me...",26,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4490,0.25804302,0.2322713,0.05731528,29,28,1,12.794436181044682,-9.264358520507812,0,Subiu,"A survey of feeding N-nitrosodimethylamine (NDMA) to domestic animals over an 18 year period.. Sodium nitrite and formalin have been used as preservatives in the fish meal industry in Norway since 1953. In 1957, fur farms suffered losses of...",1,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4469,-0.12887925,-0.138871,0.19282655,30,26,4,12.767251615317033,-9.206255912780762,0,Subiu,Paleolithic vs. modern diets--selected pathophysiological implications.. The nutritional patterns of Paleolithic humans influenced genetic evolution during the time segment within which defining characteristics of contemporary humans were s...,4,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-2783,-0.30270836,0.3531638,-0.115299486,31,51,-20,12.45468528151758,-10.10840129852295,0,Caiu,"Multitargeting by turmeric, the golden spice: From kitchen to clinic.. Although much has been published about curcumin, which is obtained from turmeric, comparatively little is known about turmeric itself. Turmeric, a golden spice obtained ...",20,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-1505,-0.17183347,-0.2841258,0.22610888,32,27,5,12.296940841555816,-9.237494468688965,0,Subiu,"Nutritional modulation of cognitive function and mental health.. The important role of diet in cardiometabolic health is generally well recognised; for mental health, it is not so well understood. However, lifestyle risk factors for poor ph...",5,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-5305,-0.2123352,0.028009247,0.092040956,33,18,15,11.925697764398407,-7.661139488220215,0,Subiu,Effect of spiced food on metabolic rate.. Since the time of Lavoisier it has been known that the ingestion of food in animals and man produces an increase in oxygen consumption. This increase in metabolic rate was originally called 'specifi...,15,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-2797,-0.24031536,0.20208876,-0.20211051,34,44,-10,11.88943184769898,-9.873651504516602,0,Caiu,"Osteoarthritis as an inflammatory disease (osteoarthritis is not osteoarthrosis!).. Osteoarthritis (OA) has long been considered a ""wear and tear"" disease leading to loss of cartilage. OA used to be considered the sole consequence of any pr...",10,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3165,-0.31385738,0.17766039,0.09739578,35,32,3,11.707707086157255,-9.554476737976074,0,Subiu,Free radicals in skin and muscle: damaging agents or signals for adaptation?. Much of the current literature regarding the biological effects of antioxidant nutrients has concentrated on their potential role in inhibiting or preventing tiss...,3,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4667,0.25701863,0.2682443,-0.4281904,36,9,27,11.680288097368953,-4.816827774047852,0,Top reranker,"Association between isolation of Staphylococcus aureus one week after calving and milk yield, somatic cell count, clinical mastitis, and culling th.... Cows with isolation of Staphylococcus aureus approximately 1 week after calving and milk...",27,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3447,0.12082603,0.40103707,0.16882703,37,19,18,11.655754447255008,-7.74334192276001,1,Relevante no qrels,"Seaweed prevents breast cancer?. To investigate the chemopreventive effects of seaweed on breast cancer, we have been studying the relationship between iodine and breast cancer. We found earlier that the seaweed, wakame, showed a suppressiv...",18,MED-3447
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3971,0.4717909,-0.03611159,0.1897059,38,8,30,11.635179466432277,-4.738943099975586,1,Relevante no qrels,Povidone iodine-induced overt hypothyroidism in a patient with prolonged habitual gargling: urinary excretion of iodine after gargling in normal su.... Iodine-induced hypothyroidism that develops in patients who gargle routinely with povido...,30,MED-3971
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4666,0.4186022,0.07454499,0.20486775,39,4,35,11.54484422495627,-3.9057655334472656,2,Relevante no qrels,Iodine Status and Thyroid Function of Boston-Area Vegetarians and Vegans. Context: Adequate dietary iodine is required for normal thyroid function. The iodine status and thyroid function of U.S. vegetarians and vegans have not been previous...,35,MED-4666
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3283,-0.25186682,0.083910346,0.19852,40,16,24,11.522059174479264,-7.085437774658203,0,Subiu,Lowered methionine ingestion as responsible for the decrease in rodent mitochondrial oxidative stress in protein and dietary restriction possible i.... Available information indicates that long-lived mammals have low rates of reactive oxyge...,24,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3483,-0.42649323,0.18221174,0.1896071,41,43,-2,11.46079447940134,-9.83760929107666,0,Caiu,Neuroprotective effects of citrus flavonoids.. Recent attention has been given to the influence of dietary factors on health and mental well-being. Oxidative stress is associated with many diseases including neurodegenerative disorders. Die...,2,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3273,-0.25668323,0.06200443,0.2249579,42,24,18,11.39676976664121,-8.83732795715332,0,Subiu,"The low-methionine content of vegan diets may make methionine restriction feasible as a life extension strategy.. Recent studies confirm that dietary methionine restriction increases both mean and maximal lifespan in rats and mice, achievin...",18,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-2220,-0.0813597,-0.40324923,0.0021512348,43,36,7,11.33818860008554,-9.643555641174316,0,Subiu,Position of the academy of nutrition and dietetics: total diet approach to healthy eating.. It is the position of the Academy of Nutrition and Dietetics that the total diet or overall pattern of food eaten is the most important focus of hea...,7,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3524,-0.16056216,-0.15422186,0.2787905,44,23,21,11.27489139282037,-8.587234497070312,0,Subiu,"Diet promotes sleep duration and quality.. Sleep, much like eating, is an essential part of life. The mechanisms of sleep are only partially clear and are the subject of intense research. There is increasing evidence showing that sleep has ...",21,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4850,-0.22123428,0.18972868,0.13547313,45,47,-2,11.183653871873725,-9.986042022705078,0,Caiu,Antioxidants in vegan diet and rheumatic disorders.. Plants are rich natural sources of antioxidants in addition to other nutrients. Interventions and cross sectional studies on subjects consuming uncooked vegan diet called living food (LF)...,2,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-1217,0.16461836,0.22366115,-0.39544106,46,29,17,11.029616896449554,-9.299808502197266,0,Subiu,"Clostridium difficile: its potential as a source of foodborne disease.. Clostridium difficile has been recognized as an important human pathogen for several decades, but its importance as an agent of animal disease was established only rece...",17,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-5290,-0.005908076,-0.42664737,0.0723322,47,33,14,11.015272888095863,-9.570757865905762,0,Subiu,By how much does dietary salt reduction lower blood pressure? III--Analysis of data from trials of salt reduction.. OBJECTIVE: To determine whether the reduction in blood pressure achieved in trials of dietary salt reduction is quantitative...,14,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-5238,-0.13191535,-0.06751651,-0.003416742,48,37,11,10.997681888147628,-9.66234016418457,0,Subiu,Persistent organic pollutants and diabetes: a review of the epidemiological evidence.. The prevalence of diabetes and obesity has increased rapidly over the last few decades in both developed and developing countries. While it is intuitivel...,11,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3943,-0.23932067,0.12949954,0.15891503,49,39,10,10.940585032356182,-9.724264144897461,0,Subiu,Absence of pomegranate ellagitannins in the majority of commercial Pomegranate extracts: implications for standardization and quality control.. The health benefits associated with pomegranate juice have led to the development of pomegranate...,10,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-1038,-0.040285535,-0.23104642,-0.07321771,50,40,10,10.893921570217753,-9.731188774108887,0,Subiu,"Dietary fiber and personality factors as determinants of stool output.. We examined effects of fiber on stool output, since this is one of the primary mediating variables for the hypothesized relationship between fiber and disease. Total ne...",10,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-2939,-0.24342538,-0.10811233,-0.06680835,51,45,6,10.887421068833236,-9.919442176818848,0,Subiu,"Arterial function of carotid and brachial arteries in postmenopausal vegetarians. Background: Vegetarianism is associated with a lower risk of cardiovascular disease. However, studies of arterial function in vegetarians are limited. Methods...",6,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3109,-0.10199153,0.2353098,-0.035924725,52,30,22,10.872399291784642,-9.346500396728516,0,Subiu,"You AhR what you eat: linking diet and immunity.. The aryl hydrocarbon receptor (AhR) is responsible for the toxic effects of environmental pollutants such as dioxin, but little is known about its normal physiological functions. Li et al. (...",22,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-1409,0.056452006,-0.3402076,-0.14714119,53,42,11,10.602550636100199,-9.81445598602295,0,Subiu,"Changing prevalence of coronary heart disease risk factors and cardiovascular diseases in men of a rural area of Crete from 1960 to 1991.. This study compares the prevalence of coronary heart disease (CHD), risk factors (RF), and cardiovasc...",11,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-1705,-0.33689472,-0.23213279,-0.011228071,54,53,1,10.511230308256827,-10.136810302734375,0,Subiu,"A turning point for Alzheimer's disease?. Despite an archive of over 73,000 research papers published in the last two decades on the subject of Alzheimer's disease (AD), little clinical progress has been made relative to how people get spor...",1,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-3776,-0.047351055,-0.37793475,-0.013300067,55,59,-4,10.427625759888063,-10.18489933013916,0,Caiu,Does having a drink help you think? 6-7-Year-old children show improvements in cognitive performance from baseline to test after having a drink of .... Little research has examined the effect of water consumption on cognition in children. W...,4,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-4433,0.13459003,0.2848765,-0.4608102,56,52,4,10.414625197758742,-10.134721755981445,0,Subiu,Cancer mortality in poultry slaughtering/processing plant workers belonging to a union pension fund.. BACKGROUND: The role of zoonotic biological agents in human cancer occurrence has been little studied. Humans are commonly exposed to viru...,4,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-2070,-0.11020654,0.50441617,0.11186745,57,20,37,10.374262284500873,-7.96787691116333,0,Subiu,"Broccoli sprouts: An exceptionally rich source of inducers of enzymes that protect against chemical carcinogens. Induction of phase 2 detoxication enzymes [e.g., glutathione transferases, epoxide hydrolase, NAD(P)H: quinone reductase, and g...",37,MED-2070
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-714,0.011914723,-0.15685719,0.069278225,58,14,44,10.245050200397255,-6.800878047943115,0,Subiu,Towards prevention of vitamin D deficiency and beyond: knowledge gaps and research needs in vitamin D nutrition and public health.. The North American Institute of Medicine (IOM) recently published their report on dietary reference intakes ...,44,MED-714
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-5082,-0.26022136,0.35188088,0.013856559,59,60,-1,10.19579525702074,-10.196172714233398,0,Caiu,Anti-cancer properties of phenolics from apple waste on colon carcinogenesis in vitro.. Colorectal cancer is one of the most common cancers in Western countries. The World Health Organisation identifies diet as a critical risk factor in the...,1,
NF-Corpus,nfcorpus,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,MED-2574,-0.25425264,0.34619772,0.07858119,60,34,26,10.187551682964152,-9.59093189239502,0,Subiu,"Protection against cancer by dietary IP6 and inositol.. Inositol hexaphosphate (IP(6)) is a naturally occurring polyphosphorylated carbohydrate, abundantly present in many plant sources and in certain high-fiber diets, such as cereals and l...",26,
