dataset,dataset_slug,query_id,query_text,doc_id,x,y,z,bm25_rank,rerank_rank,rank_gain,bm25_score,reranker_score,relevance,visual_group,preview,abs_rank_gain,label
TREC-COVID,trec_covid,1,what is the origin of COVID-19,zd7smm8r,0.039676104,0.27061293,0.42208835,14,6,8,25.509860452874374,4.615597724914551,1,Relevante no qrels,Could India be the origin of next COVID-19 like epidemic?. Abstract The COVID-19 global pandemic is not even over yet but it has already taught us a lot of lessons - the hard way. The vast majority of the global community has blamed the Chi...,8,zd7smm8r
TREC-COVID,trec_covid,1,what is the origin of COVID-19,dckuhrlf,0.19318093,-0.06468674,-0.13765812,15,10,5,25.482330791092835,3.789663553237915,0,Top reranker,"The need to manage the risk of thromboembolism in COVID-19 patients. COVID-19 first presented in Wuhan, Hubei Province, China, in December 2019. Thought to be of zoonotic origin, it has been named SARS-CoV-2 (COVID-19) and has spread rapidl...",5,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,37v59fs8,0.010782371,0.18837857,0.09492645,16,35,-19,25.349912118376615,-0.1731409728527069,0,Caiu,COVID-19: a crash test for biomedical publishing?. The effect of COVID-19 on biomedical publishing (BP) (i.e. scientific biomedical periodicals continuously published by research communities or commercial publishers) has not been deeply exp...,19,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,18xs6375,0.02427432,-0.41014785,-0.21678634,17,20,-3,25.314742135444035,1.364458441734314,0,Caiu,"Pediatric SARS, H1N1, MERS, EVALI, and Now Coronavirus Disease (COVID-19) Pneumonia: What Radiologists Need to Know.. OBJECTIVE. The purpose of this article is to review new pediatric lung disorders-including disorders that have occurred in...",3,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,sphk023v,0.023807801,-0.4142676,-0.21493012,18,22,-4,25.314742135444035,1.2570935487747192,0,Caiu,"Pediatric SARS, H1N1, MERS, EVALI, and Now Coronavirus Disease (COVID-19) Pneumonia: What Radiologists Need to Know. OBJECTIVE. The purpose of this article is to review new pediatric lung disorders-including disorders that have occurred in ...",4,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,ykb23itb,0.20673455,0.3314897,-0.16589528,19,23,-4,25.28447553439255,1.1772769689559937,0,Caiu,"CoViD-19 and stress in the pandemic: ""sanity is not statistical"".. CoViD-19 pandemic is causing serious consequences on mental health, consequences that are considered that bad that World Health Organization has affirmed that mental health ...",4,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,csi7x7w8,0.20651057,0.3291375,-0.16616257,20,28,-8,25.28447553439255,0.7437691688537598,0,Caiu,"CoViD-19 and stress in the pandemic: ""sanity is not statistical"". CoViD-19 pandemic is causing serious consequences on mental health, consequences that are considered that bad that World Health Organization has affirmed that mental health d...",8,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,h2k4utqr,0.17350386,0.38629085,-0.15469398,21,19,2,25.260163271769205,1.860263466835022,0,Subiu,"[CoViD-19 and stress in the pandemic: ""sanity is not statistical""].. CoViD-19 pandemic is causing serious consequences on mental health, consequences that are considered that bad that World Health Organization has affirmed that mental healt...",2,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,zjerh3nj,-0.079754926,0.30454043,0.07716516,22,44,-22,24.957414819813618,-1.660391926765442,0,Caiu,What the stock market tells us about the post-COVID-19 world. The stock market provides a view of what investors expect for the future. It is precisely in complex situations such as the COVID-19 outbreak that the prescience of the market is...,22,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,0m5mc320,0.07410479,0.15166911,0.07331649,23,16,7,24.785427447256385,2.8400278091430664,0,Subiu,Potential of age distribution profiles for the prediction of COVID-19 infection origin in a patient group. The COVID-19 pandemic is a serious and global public health concern. It is now well known that COVID-19 cases may result in mild symp...,7,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,ad6ztoba,-0.110463515,-0.15990856,0.037175458,24,26,-2,24.674747020871777,0.7746922969818115,0,Caiu,"Coronaviruses pandemics: Can neutralizing antibodies help?. For the first time in Homo sapiens history, possibly, most of human activities is stopped by coronavirus disease 2019 (COVID-19). Nearly eight billion people of this world are faci...",2,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,qhelk6u6,-0.11288855,-0.16448046,0.03624486,25,25,0,24.674747020871777,0.8710802793502808,1,Relevante no qrels,"Coronaviruses pandemics: Can neutralizing antibodies help?. For the first time in Homo sapiens history, possibly, most of human activities is stopped by coronavirus disease 2019 (COVID-19). Nearly eight billion people of this world are faci...",0,qhelk6u6
TREC-COVID,trec_covid,1,what is the origin of COVID-19,ec8lpgl3,0.059278745,0.07151776,0.39717254,26,15,11,24.62352877190252,2.887186050415039,0,Subiu,Scientists ‘strongly condemn’ rumors and conspiracy theories about origin of coronavirus outbreak ;Science ;AAAS. A group of 27 prominent public health scientists from outside China is pushing back against a steady stream of stories and eve...,11,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,salby0fu,-0.68347895,-0.22792296,0.050694976,27,57,-30,24.62179458342299,-9.34805679321289,0,Caiu,Genetic recombination in plant-infecting messenger-sense RNA viruses: overview and research perspectives. RNA recombination is one of the driving forces of genetic variability in (+)-strand RNA viruses. Various types of RNA–RNA crossovers w...,30,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,qb3xe8to,-0.3471552,0.059798937,-0.09548896,28,60,-32,24.595741707122606,-10.195795059204102,0,Caiu,"Xenotransplantation: an overview of microbiological risks and potentials for risk management.. Xenotransplantation is the use of animal organs, tissues or cells for transplantion into humans to treat a variety of medical conditions. If prov...",32,qb3xe8to
TREC-COVID,trec_covid,1,what is the origin of COVID-19,bo32mdh7,-0.04289653,0.21155609,0.008133844,29,53,-24,24.493597764018592,-3.270834445953369,0,Caiu,"Vaccine for the Economy. Given the global pandemic and the imminent economic crisis, it is important to understand what is happening in our economy and what the consequences will be. The world is looking for a vaccine for the pandemic; howe...",24,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,6jiy0b55,0.017861426,0.29081893,0.29780143,30,24,6,24.48695911554098,0.9169901609420776,0,Subiu,"What is the people posting about symptoms related to Coronavirus in Bogota, Colombia?. During the last months, there is an increasing alarm about a new mutation of coronavirus, covid-19 coined by World Health Organization(WHO) with an impac...",6,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,48wy2iqx,-0.09965044,-0.4815104,-0.031168576,31,29,2,24.480791249283268,0.7342917919158936,0,Subiu,"Is the kidney a target of SARS-CoV-2?. The new disease produced by severe acute respiratory syndrome-coronavirus 2 (SARS-CoV-2) represents a major pandemic event nowadays. Since its origin in China in December 2019, there is compelling evid...",2,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,lj8t52yl,-0.20496872,-0.39724815,0.114914134,32,51,-19,24.429473185900083,-2.395172119140625,1,Relevante no qrels,"SARS‐CoV‐2 variants: Relevance for symptom granularity, epidemiology, immunity (herd, vaccines), virus origin and containment?. The origin of the SARS‐CoV‐2 virus remains enigmatic. It is likely to be a continuum resulting from inevitable m...",19,lj8t52yl
TREC-COVID,trec_covid,1,what is the origin of COVID-19,mtngelbr,-0.19930811,-0.38945034,0.104906775,33,37,-4,24.429473185900083,-0.710201621055603,1,Relevante no qrels,"SARS-CoV-2 variants: Relevance for symptom granularity, epidemiology, immunity (herd, vaccines), virus origin and containment?. The origin of the SARS-CoV-2 virus remains enigmatic. It is likely to be a continuum resulting from inevitable m...",4,mtngelbr
TREC-COVID,trec_covid,1,what is the origin of COVID-19,vh96sjss,-0.54508895,-0.024635572,-0.18235663,34,59,-25,24.390981220705054,-9.94888973236084,0,Caiu,Stenting of the vertebral artery origin with ostium dilation: technical note.. Endovascular treatment of vertebral artery (VA) origin stenosis typically requires placement of the proximal end of the stent within the lumen of the subclavian ...,25,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,x82yaoxc,0.21467088,0.024072772,-0.1509412,35,48,-13,24.340856283970385,-2.016692638397217,0,Caiu,"The COVID-19 pandemic: is our medicine still evidence-based?. There is no randomized controlled trial that demonstrated the efficacy of antiviral therapy against COVID-19 yet. However, physicians are prescribing different drugs to a large p...",13,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,jt11lksz,-0.40237606,0.35037118,0.040913552,36,55,-19,24.28881624666844,-8.857333183288574,0,Caiu,"Hazards. There are many known hazards, including natural, man-made, and intentional. The source of risk is the wide range of hazards that are faced in almost every facet of life. The global society must contend with an array of hazards that...",19,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,l2wzr3w1,0.11536515,-0.14534053,-5.5571967e-08,37,11,26,24.258458307998815,3.739062547683716,1,Relevante no qrels,"COVID-19 breakthroughs: separating fact from fiction. The newly recognised coronavirus SARS-CoV-2, causative agent of COVID-19, has caused a pandemic with huge ramifications for human interactions around the globe. As expected, research eff...",26,l2wzr3w1
TREC-COVID,trec_covid,1,what is the origin of COVID-19,ipl6189w,0.107465655,-0.15609863,-5.961384e-05,38,18,20,24.258458307998815,2.3588993549346924,0,Subiu,"COVID‐19 breakthroughs: separating fact from fiction. The newly recognised coronavirus SARS‐CoV‐2, causative agent of COVID‐19, has caused a pandemic with huge ramifications for human interactions around the globe. As expected, research eff...",20,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,e6h1qvdk,0.20736668,-0.22233592,0.11704641,39,3,36,24.222234845093325,5.060667037963867,1,Relevante no qrels,"Origin, transmission, diagnosis and management of coronavirus disease 2019 (COVID-19).. Coronavirus has emerged as a global health treat due to its accelerated geographic spread over the last two decades. This article reviews the current st...",36,e6h1qvdk
TREC-COVID,trec_covid,1,what is the origin of COVID-19,3ll2tlzr,0.20399164,-0.22094066,0.1269545,40,8,32,24.222234845093325,4.33107852935791,1,Relevante no qrels,"Origin, transmission, diagnosis and management of coronavirus disease 2019 (COVID-19). Coronavirus has emerged as a global health threat due to its accelerated geographic spread over the last two decades. This article reviews the current st...",32,3ll2tlzr
TREC-COVID,trec_covid,1,what is the origin of COVID-19,1ttt1fgr,-0.1004367,0.32717702,0.14134623,41,34,7,24.219484637763376,-0.10217472910881042,0,Subiu,"Urban Scaling of COVID-19 epidemics. Susceptible-Invective-Recovered (SIR) mathematical models are in high demand due to the COVID-19 pandemic. They are used in their standard formulation, or through the many variants, trying to fit and hop...",7,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,41378qru,0.1188967,-0.16682774,0.0044509172,42,14,28,24.191032775532566,2.930180072784424,0,Subiu,"COVID-19 breakthroughs: separating fact from fiction. The newly recognised coronavirus SARS-CoV-2, causative agent of coronavirus disease (COVID-19), has caused a pandemic with huge ramifications for human interactions around the globe. As ...",28,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,o7ze1myf,-0.001431132,-0.21339448,-0.2116886,43,46,-3,24.13552779274908,-1.7635716199874878,0,Caiu,Effects of COVID-19 Infection during Pregnancy and Neonatal Prognosis: What Is the Evidence?. BACKGROUND: This study's aims are to assess the current evidence presented in the literature regarding the potential risks of COVID-19 infection a...,3,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,irocv0ke,-0.0029379656,-0.21632789,-0.21216153,44,47,-3,24.13552779274908,-1.7798715829849243,0,Caiu,Effects of COVID-19 Infection during Pregnancy and Neonatal Prognosis: What Is the Evidence?. Background: This study’s aims are to assess the current evidence presented in the literature regarding the potential risks of COVID-19 infection a...,3,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,3fk7ipx1,0.18640865,-0.09922146,-0.29474422,45,30,15,24.13232460337757,0.571264386177063,0,Subiu,"Intubation and mechanical ventilation of patients with COVID-19: what should we tell them?. Severe COVID-19 illness is characterised by the development of Acute Respiratory Distress Syndrome (ARDS), for which the mainstay of treatment is re...",15,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,b5efo2fm,0.25362775,0.069462866,-0.1645868,46,41,5,24.118282979119503,-0.9354234933853149,0,Subiu,"Mental Health Care Providers Dealing With Coronavirus Disease 2019 (COVID-19): What Is the Definition of a Case, How Is That Changing, and What Kinds of Tests Are Available?. The goal of this column is to inform mental health care professio...",5,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,26276rpr,-0.08560157,0.25986606,-0.21608233,47,33,14,23.973965900322895,-0.05758543312549591,0,Subiu,Continuity of Constitutional Government during a Pandemic: Considering the Concept in Canada's Emergency Management Act. This research note examines the undefined meaning of the government's obligations to ensure “continuity of constitution...,14,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,khwzdi79,-0.678645,0.285383,0.009132437,48,58,-10,23.95946305833755,-9.790384292602539,0,Caiu,"Defining Lyfe in the Universe: From Three Privileged Functions to Four Pillars. Motivated by the need to paint a more general picture of what life is—and could be—with respect to the rest of the phenomena of the universe, we propose a new v...",10,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,un6u1suu,-0.009210832,0.15733655,-0.46154615,49,40,9,23.911077164217627,-0.9253267049789429,0,Subiu,"Diabetes and severity of COVID-19: What is the link?. In Diabetes Mellitus the loss of capacity to regulate immunity, the reduction of pulmonary functions and the pro-thrombotic state determine the severity of COVID-19.",9,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,lp89v4ak,-0.009210843,0.15733653,-0.46154615,50,38,12,23.911077164217627,-0.8923066854476929,0,Subiu,"Diabetes and severity of COVID-19: what is the link?. In Diabetes Mellitus the loss of capacity to regulate immunity, the reduction of pulmonary functions and the pro-thrombotic state determine the severity of COVID-19.",12,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,9puijlym,-0.002797937,0.15887193,-0.09176533,51,49,2,23.87326888847157,-2.1125571727752686,0,Subiu,What is the role of rheumatologists in the era of COVID-19?.,2,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,uznmbvom,-0.842786,-0.1329803,-0.10526789,52,54,-2,23.85665672875641,-8.269499778747559,0,Caiu,"Sex in a test tube: testing the benefits of in vitro recombination.. The origin and evolution of sex, and the associated role of recombination, present a major problem in biology. Sex typically involves recombination of closely related DNA ...",2,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,ezyu6873,0.1629159,0.035021916,-0.36698282,53,32,21,23.8397016778553,0.27082526683807373,0,Subiu,"[The Covid-19 pandemic and otolaryngology: What it comes down to?]. Here, we review the most recent findings on the effects COVID-19 pandemic for the work of otolaryngologists. The role of anosmia and hyposmia as a potential COVID-19 relate...",21,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,x3sb1o4u,0.20835142,-0.11122009,0.24900617,54,2,52,23.835004859401767,5.814663887023926,0,Top reranker,"Pandemia COVID-19, la nueva emergencia sanitaria de preocupación internacional: una revisión./ [Pandemic COVID-19, the new health emergency of international concern: a review]. In late December 2019, some cases of atypical pneumonia, at tha...",52,x3sb1o4u
TREC-COVID,trec_covid,1,what is the origin of COVID-19,o385cvpp,-0.27762517,0.35778955,-0.15271021,55,45,10,23.823418682436415,-1.7208298444747925,0,Subiu,Complexities of difference and their significance for managing inequality in learning: Lessons from the COVID-19 crisis. The purpose of this Viewpoint is to argue for an enlarged understanding and approach to the question of inequality and ...,10,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,njg0ln33,0.1536926,0.17831635,-0.31039333,56,52,4,23.803294269328227,-2.4011800289154053,0,Subiu,"Covid‐19 and Myeloma: what are the implications for now and in the future?. The pandemic has affected every aspect of myeloma care. Immediate focus is minimizing risk of contracting COVID‐19 and the sequelae of infection. However, what does...",4,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,sexx9196,0.17091322,0.13222778,-0.25532243,57,42,15,23.79526143365495,-1.104337453842163,0,Subiu,COVID-19 and myeloma: what are the implications for now and in the future?. The pandemic has affected every aspect of myeloma care. Immediate focus is minimising risk of contracting coronavirus disease 2019 (COVID-19) and the sequelae of in...,15,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,mk3ley2o,-0.020187132,-0.28515378,-0.24538621,58,50,8,23.79135205088134,-2.383546829223633,0,Subiu,SARS-CoV-2 in urine. - Should Endourologists be concerned and what PPE measures should be taken to protect the Endourologist when in theatre ?. SARS-CoV-2 is usually transmitted through air however several recent reports have found the viru...,8,
TREC-COVID,trec_covid,1,what is the origin of COVID-19,gzcbwys1,-0.14839101,-0.13796334,0.3822764,59,36,23,23.751339815920364,-0.3966308832168579,2,Relevante no qrels,Phylogenetic study of 2019-nCoV by using alignment-free method. The origin and early spread of 2019-nCoV is studied by phylogenetic analysis using IC-PIC alignment-free method based on DNA/RNA sequence information correlation (IC) and parti...,23,gzcbwys1
TREC-COVID,trec_covid,1,what is the origin of COVID-19,4dtk1kyh,-0.09796532,-0.07379913,0.3902471,60,1,59,23.710981199516578,6.223147392272949,2,Relevante no qrels,Origin of Novel Coronavirus (COVID-19): A Computational Biology Study using Artificial Intelligence. Origin of the COVID-19 virus has been intensely debated in the scientific community since the first infected cases were detected in Decembe...,59,4dtk1kyh
