dataset,pipeline,query_id,query_text,elapsed_sec,ndcg@5,mrr@5,recall@5,map@5,ndcg@10,mrr@10,recall@10,map@10,ndcg@20,mrr@20,recall@20,map@20,ndcg,mrr,recall,map
TREC-COVID,BM25 + BGE-Reranker,35,What new public datasets are available related to COVID-19?,3.745642120999946,0.5531464700081437,1.0,0.009174311926605505,0.4,0.42838543210841196,1.0,0.013761467889908258,0.2375,0.3836637535589065,1.0,0.027522935779816515,0.1686887254901961,0.42838543210841196,1.0,0.013761467889908258,0.2375
TREC-COVID,BM25 + BGE-Reranker,36,What is the protein structure of the SARS-CoV-2 spike?,3.891713439000341,1.0,1.0,0.008183306055646482,1.0,0.8521705090845474,1.0,0.01309328968903437,0.7434920634920634,0.9045956734237113,1.0,0.029459901800327332,0.8048688914284889,0.8521705090845474,1.0,0.01309328968903437,0.7434920634920634
TREC-COVID,BM25 + BGE-Reranker,37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,4.22197763099939,0.6473770215879483,1.0,0.008888888888888889,0.6433333333333333,0.6997742431027909,1.0,0.02,0.7571031746031747,0.6525936830594976,1.0,0.03333333333333333,0.6471942926354691,0.6997742431027909,1.0,0.02,0.7571031746031747
TREC-COVID,BM25 + BGE-Reranker,38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,4.0619326799997,0.934397461243829,1.0,0.0039494470774091624,1.0,0.8876193684023149,1.0,0.007898894154818325,1.0,0.873195030217846,1.0,0.01579778830963665,1.0,0.8876193684023149,1.0,0.007898894154818325,1.0
TREC-COVID,BM25 + BGE-Reranker,39,What is the mechanism of cytokine storm syndrome on the COVID-19?,3.8763380649998,0.8421757737602428,1.0,0.005813953488372093,1.0,0.8975828762407047,1.0,0.011627906976744186,1.0,0.8823980956280149,1.0,0.023255813953488372,1.0,0.8975828762407047,1.0,0.011627906976744186,1.0
TREC-COVID,BM25 + BGE-Reranker,40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,4.552800569000283,1.0,1.0,0.008992805755395683,1.0,1.0,1.0,0.017985611510791366,1.0,1.0,1.0,0.03597122302158273,1.0,1.0,1.0,0.017985611510791366,1.0
TREC-COVID,BM25 + BGE-Reranker,41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,5.048025325999333,0.7860137352654724,1.0,0.012861736334405145,0.6433333333333333,0.7917063341896681,1.0,0.02572347266881029,0.6484920634920635,0.745145288861151,1.0,0.04823151125401929,0.6096620630831158,0.7917063341896681,1.0,0.02572347266881029,0.6484920634920635
TREC-COVID,BM25 + BGE-Reranker,42,Does Vitamin D impact COVID-19 prevention and treatment?,3.7053332859995862,1.0,1.0,0.0205761316872428,1.0,1.0,1.0,0.0411522633744856,1.0,0.9801894664720923,1.0,0.0823045267489712,1.0,1.0,1.0,0.0411522633744856,1.0
TREC-COVID,BM25 + BGE-Reranker,43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",3.666970322999987,0.849607409925425,1.0,0.019762845849802372,1.0,0.6247009970358761,1.0,0.023715415019762844,0.5857142857142856,0.7243567861926699,1.0,0.05928853754940711,0.6150823943857999,0.6247009970358761,1.0,0.023715415019762844,0.5857142857142856
TREC-COVID,BM25 + BGE-Reranker,44,How much impact do masks have on preventing the spread of the COVID-19?,4.448503784999957,0.830419897363192,1.0,0.008281573498964804,0.71,0.8899541168509599,1.0,0.018633540372670808,0.7904365079365079,0.8053241621470983,1.0,0.035196687370600416,0.7374366760260723,0.8899541168509599,1.0,0.018633540372670808,0.7904365079365079
TREC-COVID,BM25 + BGE-Reranker,45,How has the COVID-19 pandemic impacted mental health?,3.43949264999992,0.6917831836856677,1.0,0.00620347394540943,1.0,0.619582596561093,1.0,0.011166253101736972,0.866388888888889,0.6673965322411739,1.0,0.02357320099255583,0.8997558742856728,0.619582596561093,1.0,0.011166253101736972,0.866388888888889
TREC-COVID,BM25 + BGE-Reranker,46,what evidence is there for dexamethasone as a treatment for COVID-19?,3.990875356000288,0.6992148198508501,1.0,0.016483516483516484,0.55,0.5173633627401372,1.0,0.02197802197802198,0.315,0.5157934701228384,1.0,0.06043956043956044,0.3506890984832161,0.5173633627401372,1.0,0.02197802197802198,0.315
TREC-COVID,BM25 + BGE-Reranker,47,what are the health outcomes for children who contract COVID-19?,3.9489085850000265,0.8421757737602428,1.0,0.011904761904761904,1.0,0.7645308661049757,1.0,0.01904761904761905,0.788888888888889,0.5994335274209383,1.0,0.02857142857142857,0.525550903774588,0.7645308661049757,1.0,0.01904761904761905,0.788888888888889
TREC-COVID,BM25 + BGE-Reranker,48,what are the benefits and risks of re-opening schools in the midst of the COVID-19 pandemic?,4.610908689000098,0.6843515475204855,1.0,0.006756756756756757,0.52,0.5556227085191257,1.0,0.01126126126126126,0.3822222222222222,0.5684651095176256,1.0,0.02702702702702703,0.3919706641397817,0.5556227085191257,1.0,0.01126126126126126,0.3822222222222222
TREC-COVID,BM25 + BGE-Reranker,49,"do individuals who recover from COVID-19 show sufficient immune response, including antibody levels and T-cell mediated immunity, to prevent re-infection?",4.854008189000524,0.07303417492135322,0.25,0.004048582995951417,0.05,0.1257924511634507,0.25,0.008097165991902834,0.05833333333333333,0.22082350338285653,0.25,0.02834008097165992,0.10680456798103857,0.1257924511634507,0.25,0.008097165991902834,0.05833333333333333
TREC-COVID,BM25 + BGE-Reranker,50,what is known about an mRNA vaccine for the SARS-CoV-2 virus?,3.7781443879994185,0.6992148198508501,1.0,0.021897810218978103,0.55,0.5173633627401372,1.0,0.029197080291970802,0.315,0.35206756559619107,1.0,0.0364963503649635,0.17535714285714285,0.5173633627401372,1.0,0.029197080291970802,0.315
