dataset,pipeline,query_id,query_text,elapsed_sec,ndcg@5,mrr@5,recall@5,map@5,ndcg@10,mrr@10,recall@10,map@10,ndcg@20,mrr@20,recall@20,map@20,ndcg,mrr,recall,map
SciFact,BM25 + BGE-Reranker,124,Antiretroviral therapy reduces rates of tuberculosis across a broad range of CD4 strata.,2.763077460999739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,127,Arginine 90 in p150n is important for interaction with EB1.,2.8245269790004386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,128,Arterioles have a larger lumen diameter than venules.,2.8900047609995454,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25 + BGE-Reranker,129,Articles published in open access format are less likely to be cited than traditional journals.,2.9945647979993737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,130,Articles published in open access format are more likely to be cited than traditional journals.,3.0187607010002466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,132,Aspirin inhibits the production of PGE2.,2.9145374210002046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,133,"Assembly of invadopodia is triggered by focal generation of phosphatidylinositol-3,4-biphosphate and the activation of the nonreceptor tyrosine kinase Src.",2.969859133000682,0.14606834984270645,0.25,0.2,0.05,0.3571610374319355,0.25,0.6,0.16714285714285712,0.3571610374319355,0.25,0.6,0.16714285714285712,0.3571610374319355,0.25,0.6,0.16714285714285712
SciFact,BM25 + BGE-Reranker,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,2.9791413559996727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,141,Auditory entrainment is strengthened when people see congruent visual and auditory information.,3.076529154999662,0.8772153153380493,1.0,1.0,0.75,0.8772153153380493,1.0,1.0,0.75,0.8772153153380493,1.0,1.0,0.75,0.8772153153380493,1.0,1.0,0.75
SciFact,BM25 + BGE-Reranker,142,Autologous transplantation of mesenchymal stem cells causes a higher rate of opportunistic infections than induction therapy with anti-interleukin-2 receptor antibodies.,3.0398383510000713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,143,Autologous transplantation of mesenchymal stem cells causes fewer opportunistic infections than induction therapy with anti-interleukin-2 receptor antibodies.,3.006436876999942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,146,Autologous transplantation of mesenchymal stem cells has lower rates of rejection than induction therapy with anti-interleukin-2 receptor antibodies.,3.027357472999938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,148,Autophagy declines in aged organisms.,2.9946780899999794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,163,Bariatric surgery has a positive impact on mental health.,3.1571388089996617,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25 + BGE-Reranker,171,Basophils counteract disease development in patients with systemic lupus erythematosus (SLE).,3.0716671099999076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,179,Birth-weight is positively associated with breast cancer.,3.095694556000126,0.75369761125927,1.0,0.75,0.6041666666666666,0.75369761125927,1.0,0.75,0.6041666666666666,0.75369761125927,1.0,0.75,0.6041666666666666,0.75369761125927,1.0,0.75,0.6041666666666666
SciFact,BM25 + BGE-Reranker,180,Blocking the interaction between TDP-43 and respiratory complex I proteins ND3 and ND6 leads to increased TDP-43-induced neuronal loss.,3.0875978090007266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,183,Bone marrow cells contribute to adult macrophage compartments.,3.1062940419997176,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25
SciFact,BM25 + BGE-Reranker,185,Breast cancer development is determined exclusively by genetic factors.,3.1156327799999417,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25 + BGE-Reranker,198,CCL19 is absent within dLNs.,3.078955618000691,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2
SciFact,BM25 + BGE-Reranker,208,CHEK2 is not associated with breast cancer.,3.1505550040001253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,212,CR is associated with higher methylation age.,3.2154850810002245,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25 + BGE-Reranker,213,CRP is not predictive of postoperative mortality following Coronary Artery Bypass Graft (CABG) surgery.,3.225067661999674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26264953503719357,0.07692307692307693,1.0,0.07692307692307693,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,216,CX3CR1 on the Th2 cells impairs T cell survival,3.1232462030002353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,217,CX3CR1 on the Th2 cells promotes T cell survival,3.08783350900012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,218,CX3CR1 on the Th2 cells promotes airway inflammation.,3.000168742999449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,219,CX3CR1 on the Th2 cells suppresses airway inflammation.,3.132049298000311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,3.061505763000241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,232,Cataract and trachoma are the primary cause of blindness in Southern Sudan.,3.0429941980000876,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,BM25 + BGE-Reranker,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,2.8942876490000344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,2.919859481000458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,237,Cells lacking clpC have a defect in sporulation efficiency in Bacillus subtilis.,3.0337560079997274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,238,Cells undergoing methionine restriction may activate miRNAs.,2.9257813269996404,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25 + BGE-Reranker,239,Cellular aging closely links to an older appearance.,2.8668349339995984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,248,Chenodeosycholic acid treatment increases whole-body energy expenditure.,3.034614899999724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,249,Chenodeosycholic acid treatment reduces whole-body energy expenditure.,3.1215689150003527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,261,"Chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.",3.044660087000011,0.0,0.0,0.0,0.0,0.19342640361727081,0.125,0.5,0.0625,0.19342640361727081,0.125,0.5,0.0625,0.19342640361727081,0.125,0.5,0.0625
SciFact,BM25 + BGE-Reranker,268,Cold exposure increases BAT recruitment.,3.00344233099986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,269,Cold exposure reduces BAT recruitment.,3.0067388409997875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,274,Combination nicotine replacement therapies with varenicline or bupropion lead to significantly higher long-term abstinence rates at 52 weeks than varenicline monotherapy.,3.2310313560001305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,275,Combining phosphatidylinositide 3-kinase and MEK 1/2 inhibitors is effective at treating KRAS mutant tumors.,3.118228087000716,0.46927872602275644,1.0,0.3333333333333333,0.3333333333333333,0.46927872602275644,1.0,0.3333333333333333,0.3333333333333333,0.6001807161909536,1.0,0.6666666666666666,0.393939393939394,0.46927872602275644,1.0,0.3333333333333333,0.3333333333333333
SciFact,BM25 + BGE-Reranker,279,Commelina yellow mottle virus' (ComYMV) genome consists of 7489 baise pairs.,3.022649589000139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,294,Crossover hot spots are not found within gene promoters in Saccharomyces cerevisiae.,2.9857751399995323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227670248696953,0.05,1.0,0.05,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,295,Crosstalk between dendritic cells (DCs) and innate lymphoid cells (ILCs) is important in the regulation of intestinal homeostasis.,2.961432450000757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,298,Cytochrome c is released from the mitochondrial intermembrane space to cytosol during apoptosis.,3.1102390750002087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,3.0471879690003334,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25 + BGE-Reranker,303,DMRT1 is a sex-determining gene that is epigenetically regulated by the MHM region.,3.0583020889998807,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285
SciFact,BM25 + BGE-Reranker,312,De novo assembly of sequence data has more specific contigs than unassembled sequence data.,3.052673324999887,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2
SciFact,BM25 + BGE-Reranker,314,Deamination of cytidine to uridine on the minus strand of viral DNA results in catastrophic G-to-A mutations in the viral genome.,3.190985406999971,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25 + BGE-Reranker,324,Deleting Raptor reduces G-CSF levels.,3.12326126500011,0.0,0.0,0.0,0.0,0.2890648263178879,0.1,1.0,0.1,0.2890648263178879,0.1,1.0,0.1,0.2890648263178879,0.1,1.0,0.1
SciFact,BM25 + BGE-Reranker,327,Deletion of αvβ8 does not result in a spontaneous inflammatory phenotype.,3.071660599000097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,338,Dexamethasone decreases risk of postoperative bleeding.,3.0884594439994544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,343,Diabetic patients with acute coronary syndrome experience increased short-term and long-term risk for bleeding events.,3.188539971000864,0.3065735963827292,0.3333333333333333,0.5,0.16666666666666666,0.5249810332008933,0.3333333333333333,1.0,0.3333333333333333,0.5249810332008933,0.3333333333333333,1.0,0.3333333333333333,0.5249810332008933,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25 + BGE-Reranker,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,3.0829527440000675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,354,Downregulation and mislocalization of Scribble prevents cell transformation and mammary tumorigenesis.,2.998525458000586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,3.0982609199991202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,380,Enhanced early production of inflammatory chemokines improves viral control in the lung.,3.1052248239993787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,384,Epidemiological disease burden from noncommunicable diseases is more prevalent in low economic settings.,3.152862025000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23540891336663824,0.05555555555555555,1.0,0.05555555555555555,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,385,Epigenetic modulating agents (EMAs) modulate antitumor immune response in a cancer model system.,3.075028815999758,0.3065735963827292,0.3333333333333333,0.5,0.16666666666666666,0.3065735963827292,0.3333333333333333,0.5,0.16666666666666666,0.4722693621479587,0.3333333333333333,1.0,0.25,0.3065735963827292,0.3333333333333333,0.5,0.16666666666666666
SciFact,BM25 + BGE-Reranker,386,Errors in peripheral IV drug administration are most common during bolus administration and multiple-step medicine preparations.,3.0525339050000184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,388,Ethanol stress decreases the expression of IBP in bacteria.,3.0208591290002005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26264953503719357,0.07692307692307693,1.0,0.07692307692307693,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,399,Exposure to fine particulate air pollution is relate to anxiety prevalence.,3.115030902000399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,410,Febrile seizures increase the threshold for development of epilepsy.,3.1487005770004544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,411,Febrile seizures reduce the threshold for development of epilepsy.,3.01698503300031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,415,Female carriers of the Apolipoprotein E4 (APOE4) allele have increased risk for dementia.,3.082201439000528,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,BM25 + BGE-Reranker,421,Flexible molecules experience greater steric hindrance in the tumor microenviroment than rigid molecules.,2.9835654560001785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,431,FoxO3a activation in neuronal death is mediated by reactive oxygen species (ROS).,3.1240758619996996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,2.9681443110002874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,437,Functional consequences of genomic alterations due to Myelodysplastic syndrome (MDS) are poorly understood due to the lack of an animal model.,2.9738920469999357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,439,Fz/PCP-dependent Pk localizes to the anterior membrane of neuroectoderm cells during zebrafish neuralation,2.962840120999317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,440,Fz/PCP-dependent Pk localizes to the anterior membrane of notochord cells during zebrafish neuralation.,2.9949960859994462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,2.94328545100052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,452,Gene expression does not vary appreciably across genetically identical cells.,3.033841245000076,0.6131471927654584,1.0,0.5,0.5,0.6131471927654584,1.0,0.5,0.5,0.6131471927654584,1.0,0.5,0.5,0.6131471927654584,1.0,0.5,0.5
SciFact,BM25 + BGE-Reranker,475,Glycolysis is one of the primary glycometabolic pathways in cells.,3.003599222000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27894294565112987,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
SciFact,BM25 + BGE-Reranker,478,Golli-deficient T-cells prefer to differentiate into an anergic phenotype in the adaptive immune response when there are increased levels of Ca2+ in the cytosol.,3.0273176390001026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,491,HNF4A mutations can cause diabetes in mutant carriers by the age of 14 years,3.1855435899997246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,501,Headaches are not correlated with cognitive impairment.,3.08854059100031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,BM25 + BGE-Reranker,502,"Healthcare delivery efficiency in crowded delivery centers is impaired by improving structural, logistical, and interpersonal elements.",3.0323607070004073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
