dataset,pipeline,query_id,query_text,elapsed_sec,ndcg@5,mrr@5,recall@5,map@5,ndcg@10,mrr@10,recall@10,map@10,ndcg@20,mrr@20,recall@20,map@20,ndcg,mrr,recall,map
TREC-COVID,BM25,11,what are the guidelines for triaging patients infected with coronavirus?,0.8101176319996739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12288999307468786,0.08333333333333333,0.00963855421686747,0.03131944444444444,0.0,0.0,0.0,0.0
TREC-COVID,BM25,12,what are best practices in hospitals and at home in maintaining quarantine?,0.9667959620001056,0.19178318368566782,0.5,0.003246753246753247,0.2333333333333333,0.19585173552936597,0.5,0.006493506493506494,0.2095238095238095,0.16242477678252143,0.5,0.00974025974025974,0.14274267399267399,0.19585173552936597,0.5,0.006493506493506494,0.2095238095238095
TREC-COVID,BM25,13,what are the transmission routes of coronavirus?,0.5734748659997422,0.7227265726449519,1.0,0.0034602076124567475,0.6,0.7853529070204396,1.0,0.00922722029988466,0.6708730158730158,0.7358745772329971,1.0,0.01845444059976932,0.6637880950748599,0.7853529070204396,1.0,0.00922722029988466,0.6708730158730158
TREC-COVID,BM25,14,what evidence is there related to COVID-19 super spreaders,0.791620941000474,0.934397461243829,1.0,0.0196078431372549,1.0,0.8532918008631815,1.0,0.0392156862745098,1.0,0.7124962924633966,1.0,0.06274509803921569,0.7685025676937443,0.8532918008631815,1.0,0.0392156862745098,1.0
TREC-COVID,BM25,15,how long can the coronavirus live outside the body,0.9086506220000956,0.3391602052736161,1.0,0.002364066193853428,0.2,0.251902160397556,1.0,0.004728132387706856,0.12,0.21134020575921014,1.0,0.009456264775413711,0.07789473684210527,0.251902160397556,1.0,0.004728132387706856,0.12
TREC-COVID,BM25,16,how long does coronavirus remain stable  on surfaces?,0.7702413380002326,0.849607409925425,1.0,0.012919896640826873,1.0,0.6843890850722449,1.0,0.01808785529715762,0.645,0.5582169489304336,1.0,0.028423772609819122,0.42484520123839015,0.6843890850722449,1.0,0.01808785529715762,0.645
TREC-COVID,BM25,17,are there any clinical trials available for the coronavirus,0.8981176549996235,0.7234267649959281,1.0,0.0074850299401197605,1.0,0.6424715091404483,1.0,0.01347305389221557,0.8521031746031745,0.5907311878917599,1.0,0.023952095808383235,0.715599346688743,0.6424715091404483,1.0,0.01347305389221557,0.8521031746031745
TREC-COVID,BM25,18,what are the best masks for preventing infection by Covid-19?,1.0684907300001214,0.830419897363192,1.0,0.006369426751592357,0.71,0.7516526889249295,1.0,0.012738853503184714,0.671111111111111,0.773315551863154,1.0,0.027070063694267517,0.7214415731327497,0.7516526889249295,1.0,0.012738853503184714,0.671111111111111
TREC-COVID,BM25,19,what type of hand sanitizer is needed to destroy Covid-19?,0.8950459100005901,0.5030155684866265,0.5,0.036036036036036036,0.5433333333333333,0.3978202572925396,0.5,0.05405405405405406,0.41809523809523813,0.3471113324411509,0.5,0.09009009009009009,0.32612637362637364,0.3978202572925396,0.5,0.05405405405405406,0.41809523809523813
TREC-COVID,BM25,20,are patients taking Angiotensin-converting enzyme inhibitors (ACE) at increased risk for COVID-19?,1.0826331400003255,1.0,1.0,0.007122507122507123,1.0,0.933745776545611,1.0,0.01282051282051282,0.89,0.8858719648625413,1.0,0.024216524216524215,0.7925002848029163,0.933745776545611,1.0,0.01282051282051282,0.89
TREC-COVID,BM25,21,what are the mortality rates overall and in specific populations,0.8326688779998221,0.5760497434079799,0.5,0.006349206349206349,0.5433333333333333,0.6515213700280398,0.5,0.012698412698412698,0.5877777777777778,0.45885525720536796,0.5,0.014285714285714285,0.3313888888888889,0.6515213700280398,0.5,0.012698412698412698,0.5877777777777778
TREC-COVID,BM25,22,are cardiac complications likely in patients with COVID-19?,0.745805732000008,1.0,1.0,0.009157509157509158,1.0,0.8623482045275422,1.0,0.016483516483516484,0.89,0.8331583205239911,1.0,0.031135531135531136,0.7708206531600497,0.8623482045275422,1.0,0.016483516483516484,0.89
TREC-COVID,BM25,23,what kinds of complications related to COVID-19 are associated with hypertension?,0.9701516779996382,0.7227265726449519,1.0,0.008086253369272238,0.6,0.7188269019525751,1.0,0.018867924528301886,0.5747619047619048,0.620269340997119,1.0,0.03234501347708895,0.4428886554621848,0.7188269019525751,1.0,0.018867924528301886,0.5747619047619048
TREC-COVID,BM25,24,what kinds of complications related to COVID-19 are associated with diabetes,0.9864630270003545,0.830419897363192,1.0,0.009900990099009901,0.71,0.8115558478722846,1.0,0.019801980198019802,0.6592063492063491,0.7904973989890043,1.0,0.039603960396039604,0.6600600248994214,0.8115558478722846,1.0,0.019801980198019802,0.6592063492063491
TREC-COVID,BM25,25,which biomarkers predict the severe clinical course of 2019-nCOV infection?,0.8867680359999213,1.0,1.0,0.00945179584120983,1.0,0.6489315753318465,1.0,0.00945179584120983,0.5,0.41879925010384716,1.0,0.00945179584120983,0.25,0.6489315753318465,1.0,0.00945179584120983,0.5
TREC-COVID,BM25,26,what are the initial symptoms of Covid-19?,0.6548073410003781,0.4703652827859579,1.0,0.002570694087403599,0.27999999999999997,0.407793217603673,1.0,0.005141388174807198,0.22194444444444442,0.4413057688286321,1.0,0.011568123393316195,0.22542943425683362,0.407793217603673,1.0,0.005141388174807198,0.22194444444444442
TREC-COVID,BM25,27,what is known about those infected with Covid-19 but are asymptomatic?,0.9334791849996691,0.4703652827859579,1.0,0.002355712603062426,0.27999999999999997,0.5150966638129112,1.0,0.007067137809187279,0.35555555555555557,0.5282398829502031,1.0,0.015312131919905771,0.3976036626771921,0.5150966638129112,1.0,0.007067137809187279,0.35555555555555557
TREC-COVID,BM25,28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,1.0671615860001111,0.915209948681596,1.0,0.009074410163339383,1.0,0.94497705842548,1.0,0.018148820326678767,1.0,0.8362731679970594,1.0,0.030852994555353903,0.7980734004127968,0.94497705842548,1.0,0.018148820326678767,1.0
TREC-COVID,BM25,29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,2.226453944000241,0.934397461243829,1.0,0.008278145695364239,1.0,0.8558089743028391,1.0,0.016556291390728478,1.0,0.8350264404296014,1.0,0.03145695364238411,0.9291197048995036,0.8558089743028391,1.0,0.016556291390728478,1.0
TREC-COVID,BM25,30,is remdesivir an effective treatment for COVID-19,0.8346131970001807,1.0,1.0,0.013513513513513514,1.0,1.0,1.0,0.02702702702702703,1.0,0.9662497681796521,1.0,0.05405405405405406,1.0,1.0,1.0,0.02702702702702703,1.0
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,0.8115559399993799,0.0,0.0,0.0,0.0,0.10863035642611493,0.16666666666666666,0.0056657223796034,0.041666666666666664,0.08748157143841455,0.16666666666666666,0.0084985835694051,0.03020833333333333,0.10863035642611493,0.16666666666666666,0.0056657223796034,0.041666666666666664
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",1.011761634999857,0.21398626473452756,0.5,0.004629629629629629,0.1,0.13886244387355454,0.5,0.004629629629629629,0.05,0.1063360328957002,0.5,0.009259259259259259,0.030555555555555558,0.13886244387355454,0.5,0.004629629629629629,0.05
TREC-COVID,BM25,33,What vaccine candidates are being tested for Covid-19?,0.6996162019995609,0.5531464700081437,1.0,0.0071174377224199285,0.4,0.540288663654379,1.0,0.017793594306049824,0.36269841269841263,0.4166477577803921,1.0,0.028469750889679714,0.24477025898078528,0.540288663654379,1.0,0.017793594306049824,0.36269841269841263
TREC-COVID,BM25,34,What are the longer-term complications of those who recover from COVID-19?,1.0393017380001766,0.5296347172140421,0.5,0.01744186046511628,0.3833333333333333,0.4220949603708207,0.5,0.023255813953488372,0.2583333333333333,0.3250582000136544,0.5,0.040697674418604654,0.18646825396825395,0.4220949603708207,0.5,0.023255813953488372,0.2583333333333333
TREC-COVID,BM25,35,What new public datasets are available related to COVID-19?,0.7977615500003594,0.36005461457723403,0.5,0.009174311926605505,0.2,0.30701473034246535,0.5,0.013761467889908258,0.14285714285714285,0.2478506599570152,0.5,0.022935779816513763,0.09642857142857143,0.30701473034246535,0.5,0.013761467889908258,0.14285714285714285
TREC-COVID,BM25,36,What is the protein structure of the SARS-CoV-2 spike?,0.9349092660004317,1.0,1.0,0.008183306055646482,1.0,0.933745776545611,1.0,0.014729950900163666,0.89,0.864904272989948,1.0,0.027823240589198037,0.7851867649893968,0.933745776545611,1.0,0.014729950900163666,0.89
TREC-COVID,BM25,37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,1.0344185799995103,0.2795888034906985,0.5,0.0044444444444444444,0.18,0.25983227167304035,0.5,0.006666666666666667,0.13999999999999999,0.28646293746290097,0.5,0.017777777777777778,0.15737938596491227,0.25983227167304035,0.5,0.006666666666666667,0.13999999999999999
TREC-COVID,BM25,38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,1.051773370999399,0.8539316501572937,1.0,0.00315955766192733,0.76,0.7589706439561908,1.0,0.00631911532385466,0.6842063492063492,0.6329746430327307,1.0,0.010268562401263823,0.5247313797313797,0.7589706439561908,1.0,0.00631911532385466,0.6842063492063492
TREC-COVID,BM25,39,What is the mechanism of cytokine storm syndrome on the COVID-19?,0.9692568509999546,0.9269658250786468,1.0,0.005813953488372093,1.0,0.913406683325887,1.0,0.011627906976744186,1.0,0.8914592103292044,1.0,0.023255813953488372,1.0,0.913406683325887,1.0,0.011627906976744186,1.0
TREC-COVID,BM25,40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,1.417247230000612,1.0,1.0,0.008992805755395683,1.0,1.0,1.0,0.017985611510791366,1.0,1.0,1.0,0.03597122302158273,1.0,1.0,1.0,0.017985611510791366,1.0
TREC-COVID,BM25,41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,1.6867460349994872,0.8687949224876582,1.0,0.012861736334405145,0.8,0.7447450603328727,1.0,0.022508038585209004,0.6361111111111111,0.7106294135562337,1.0,0.04501607717041801,0.5631481386260797,0.7447450603328727,1.0,0.022508038585209004,0.6361111111111111
TREC-COVID,BM25,42,Does Vitamin D impact COVID-19 prevention and treatment?,0.8679612360001556,0.915209948681596,1.0,0.0205761316872428,1.0,0.8813562702265283,1.0,0.037037037037037035,0.9,0.7635225559359379,1.0,0.06584362139917696,0.7360154145390214,0.8813562702265283,1.0,0.037037037037037035,0.9
TREC-COVID,BM25,43,"How has the COVID-19 pandemic impacted violence in society, including violent crimes?",1.2846352980004667,0.4566005422926888,0.5,0.011857707509881422,0.3833333333333333,0.541257750889066,0.5,0.02766798418972332,0.46642857142857136,0.5501737489743624,0.5,0.05138339920948617,0.4573251748251749,0.541257750889066,0.5,0.02766798418972332,0.46642857142857136
TREC-COVID,BM25,44,How much impact do masks have on preventing the spread of the COVID-19?,1.2534947880003529,0.8687949224876582,1.0,0.008281573498964804,0.8,0.8801412713899903,1.0,0.018633540372670808,0.8354365079365079,0.689616356814299,1.0,0.026915113871635612,0.5573121836453879,0.8801412713899903,1.0,0.018633540372670808,0.8354365079365079
TREC-COVID,BM25,45,How has the COVID-19 pandemic impacted mental health?,0.7261219350002648,0.6725956711234347,1.0,0.00620347394540943,1.0,0.6463303482967213,1.0,0.011166253101736972,0.866388888888889,0.6334201996161886,1.0,0.02109181141439206,0.7887815942227707,0.6463303482967213,1.0,0.011166253101736972,0.866388888888889
TREC-COVID,BM25,46,what evidence is there for dexamethasone as a treatment for COVID-19?,0.9795858390007197,0.06560253875617089,0.2,0.005494505494505495,0.04,0.22101098802379993,0.2,0.027472527472527472,0.20174603174603173,0.2667757916675274,0.2,0.054945054945054944,0.2378886146533205,0.22101098802379993,0.2,0.027472527472527472,0.20174603174603173
TREC-COVID,BM25,47,what are the health outcomes for children who contract COVID-19?,0.8925444579999748,0.0,0.0,0.0,0.0,0.1848893028052299,0.16666666666666666,0.007142857142857143,0.07857142857142856,0.17343281205276462,0.16666666666666666,0.011904761904761904,0.07023809523809522,0.1848893028052299,0.16666666666666666,0.007142857142857143,0.07857142857142856
TREC-COVID,BM25,48,what are the benefits and risks of re-opening schools in the midst of the COVID-19 pandemic?,1.4545031630004814,0.8687949224876582,1.0,0.009009009009009009,0.8,0.8817297706311845,1.0,0.02027027027027027,0.8354365079365079,0.6540533993742453,1.0,0.02702702702702703,0.5221201678438521,0.8817297706311845,1.0,0.02027027027027027,0.8354365079365079
TREC-COVID,BM25,49,"do individuals who recover from COVID-19 show sufficient immune response, including antibody levels and T-cell mediated immunity, to prevent re-infection?",1.6917519019998508,0.14606834984270645,0.25,0.004048582995951417,0.05,0.1584091525685025,0.25,0.008097165991902834,0.045,0.15610560054881126,0.25,0.016194331983805668,0.047901069518716574,0.1584091525685025,0.25,0.008097165991902834,0.045
TREC-COVID,BM25,50,what is known about an mRNA vaccine for the SARS-CoV-2 virus?,1.0197207239998534,0.13120507751234178,0.2,0.0072992700729927005,0.04,0.19125630062807827,0.2,0.021897810218978103,0.08607142857142858,0.19161823569618255,0.2,0.0364963503649635,0.06942460317460317,0.19125630062807827,0.2,0.021897810218978103,0.08607142857142858
