dataset,pipeline,query_id,query_text,elapsed_sec,ndcg@5,mrr@5,recall@5,map@5,ndcg@10,mrr@10,recall@10,map@10,ndcg@20,mrr@20,recall@20,map@20,ndcg,mrr,recall,map
SciFact,RRF BM25 + BGE,385,Epigenetic modulating agents (EMAs) modulate antitumor immune response in a cancer model system.,0.0,0.38685280723454163,0.5,0.5,0.25,0.5714285040141098,0.5,1.0,0.3611111111111111,0.5714285040141098,0.5,1.0,0.3611111111111111,0.5714285040141098,0.5,1.0,0.3611111111111111
SciFact,RRF BM25 + BGE,386,Errors in peripheral IV drug administration are most common during bolus administration and multiple-step medicine preparations.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,388,Ethanol stress decreases the expression of IBP in bacteria.,0.0,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2,0.38685280723454163,0.2,1.0,0.2
SciFact,RRF BM25 + BGE,399,Exposure to fine particulate air pollution is relate to anxiety prevalence.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,410,Febrile seizures increase the threshold for development of epilepsy.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,411,Febrile seizures reduce the threshold for development of epilepsy.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,415,Female carriers of the Apolipoprotein E4 (APOE4) allele have increased risk for dementia.,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,RRF BM25 + BGE,421,Flexible molecules experience greater steric hindrance in the tumor microenviroment than rigid molecules.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,RRF BM25 + BGE,431,FoxO3a activation in neuronal death is mediated by reactive oxygen species (ROS).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,RRF BM25 + BGE,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,437,Functional consequences of genomic alterations due to Myelodysplastic syndrome (MDS) are poorly understood due to the lack of an animal model.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,RRF BM25 + BGE,439,Fz/PCP-dependent Pk localizes to the anterior membrane of neuroectoderm cells during zebrafish neuralation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,440,Fz/PCP-dependent Pk localizes to the anterior membrane of notochord cells during zebrafish neuralation.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,452,Gene expression does not vary appreciably across genetically identical cells.,0.0,0.6131471927654584,1.0,0.5,0.5,0.6131471927654584,1.0,0.5,0.5,0.6131471927654584,1.0,0.5,0.5,0.6131471927654584,1.0,0.5,0.5
SciFact,RRF BM25 + BGE,475,Glycolysis is one of the primary glycometabolic pathways in cells.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27894294565112987,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
SciFact,RRF BM25 + BGE,478,Golli-deficient T-cells prefer to differentiate into an anergic phenotype in the adaptive immune response when there are increased levels of Ca2+ in the cytosol.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,491,HNF4A mutations can cause diabetes in mutant carriers by the age of 14 years,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,RRF BM25 + BGE,501,Headaches are not correlated with cognitive impairment.,0.0,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,RRF BM25 + BGE,502,"Healthcare delivery efficiency in crowded delivery centers is impaired by improving structural, logistical, and interpersonal elements.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,RRF BM25 + BGE,507,Helminths interfere with immune system control of macrophages activated by IL-4 favor Mycobacterium tuberculosis replication.,0.0,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5
SciFact,RRF BM25 + BGE,508,Hematopoietic Stem Cell purification reaches purity rate of up to 50%.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,RRF BM25 + BGE,513,High cardiopulmonary fitness causes increased mortality rate.,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333
SciFact,RRF BM25 + BGE,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111
SciFact,RRF BM25 + BGE,516,High levels of CRP reduces the risk of exacerbations in chronic obstructive pulmonary disease (COPD).,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
